,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,POHLAVI,NAZEV_VS
174,72,1,88,Alois,Dlouhý,JUDr.,,61,státní zástupce,Ostrava,4,99,88,0,2188,5.93,5.93839055502781,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ
175,72,2,1,Norbert,Havlík,Ing.,,68,"ekonom, gastronom",Hlučín,507016,1,1,0,2429,6.59,6.59248201926991,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
176,72,3,172,Blanka,Štěpánová,,,47,finanční poradce,Ostrava,4,99,172,0,1524,4.13,4.13624643777988,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ DEMOKRATÉ
177,72,4,47,Věra,Flasarová,RSDr. Ing.,,55,poslankyně Evr. parlamentu,Ostrava,4,47,47,0,5730,15.55,15.5516352286606,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
178,72,5,53,Václav,Roubíček,Prof. Ing.,CSc.,64,vysokoškolský pedagog,Vřesina,568244,53,53,0,10503,28.5,28.50590310761297,2,0,9468,35.02,35.02645111168658,0,0,,Občanská demokratická strana
179,72,6,7,Petr,Guziana,MUDr.,,56,lékař,Ostrava,4,7,7,0,14471,39.27,39.27534265164879,2,0,17563,64.97,64.97354888831342,1,0,,Česká strana sociálně demokratická
180,72,7,72,Alexander,Pálffy,Doc. Ing.,CSc.,58,poradce,Ostrava,4,72,72,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,Coexistentia
181,75,1,53,Petr,Trojek,Ing.,,53,starosta obce,Petrovice u Karviné,599077,53,53,0,3750,13.11,13.11463943484647,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
182,75,2,7,Radek,Sušil,MUDr.,,41,lékař,Karviná,598917,99,7,0,15254,53.34,53.34685598377281,1,0,0,0.0,0.0,0,0,,Česká strana sociálně demokratická
183,75,3,5,Peter,Halák,JUDr.,,58,právník,Karviná,598917,5,5,0,569,1.98,1.98992795691403,0,0,0,0.0,0.0,0,0,,Strana zelených
184,75,4,155,Vladimír,Pelc,PhDr.,,54,daňový specialista,Praha,1,155,155,0,172,0.6,0.60152479541162,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
185,75,5,80,Roman,Gawlas,Ing.,,56,referent,Česká Ves,569356,99,80,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
186,75,6,80,Josef,Vaculík,Mgr.,,60,tel. reportér a publicista,Karviná,598917,99,80,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
187,75,7,47,Eduard,Matykiewicz,,,61,senátor Parlamentu ČR,Karviná,598917,47,47,0,4844,16.94,16.94061691263901,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
188,75,8,80,Ondřej,Feber,,,56,důlní technik,Stonava,599140,99,80,0,4005,14.0,14.00643491641603,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
