,VOLKRAJ,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADINAHR,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOST_y,SLOZNEPLAT,POCMANDAT
2455,2,10,8,Petr,Sunkovský,Ing.,,41,starosta,Jesenice,539325,7,7,0,1784,0.0,0.93,1,8,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2456,2,10,9,Zdeněk,Kotouš,,,39,podnikatel,Kostelec nad Č.Lesy,533416,7,7,0,572,0.0,0.3,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2457,2,10,10,Ladislav,Vomáčko,,,62,podnikatel,Poděbrady,537683,7,7,0,740,0.0,0.38,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2458,2,10,11,Jiří,Třešňák,,,67,poslanec,Horní Počaply,534790,7,7,0,404,0.0,0.21,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2459,2,10,12,František,Koníček,Ing.,,53,nám. gen. řed. Lesů ČR,Jinočany,539350,7,7,0,410,0.0,0.21,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2460,2,10,13,Dagmar,Mocová,Ing.,,59,poslankyně,Mnichovo Hradiště,536326,7,7,0,1403,0.0,0.73,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2461,2,10,14,Miloslav,Müller,,,48,ředitel ÚSP,Milovice,537501,7,7,0,529,0.0,0.27,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2462,2,10,15,Marek,Semerád,,,28,starosta,Cerhenice,533246,7,7,0,1142,0.0,0.59,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2463,2,10,16,Jan,Žižka,,,61,předs. Spr. stát. hmot. rezerv,Kladno,532053,7,7,0,799,0.0,0.41,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2464,2,10,17,Miroslav,Suchý,,,31,předák výrobní linky,Beroun,531057,7,7,0,956,0.0,0.5,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2465,2,10,18,Václav,Beneš,MVDr.,,61,místostarosta,Příbram,539911,7,7,0,1408,0.0,0.73,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2466,2,10,19,Kamil,Plavec,Ing.,,49,starosta,Husinec,538256,7,7,0,260,0.0,0.13,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2467,2,10,20,Jan,Cihlář,,,24,student VŠ,Kutná Hora,533955,7,7,0,999,0.0,0.52,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2468,2,10,21,František,Kyllar,,,58,podnikatel,Kralupy nad Vltavou,534951,7,7,0,427,0.0,0.22,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2469,2,10,22,Václav,Zemek,Ing.,,32,odborný asistent,Vlašim,530883,7,7,0,774,0.0,0.4,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2470,2,10,23,Jaroslav,Zelenka,,,56,podnikatel,Benešov,529303,7,7,0,486,0.0,0.25,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2471,2,10,24,Ivan,Havlíček,RNDr.,CSc.,61,vysokoškolský pedagog,Praha,1,7,7,0,633,0.0,0.33,0,0,16,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2472,2,10,25,Jaromír,Flígl,Ing.,,42,úředník,Mšeno,535052,7,7,0,331,0.0,0.17,0,0,17,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2473,12,10,19,Miroslav,Petřík,Bc.,,36,náměstek primátora Stat.města,Olomouc,500496,7,7,0,881,0.0,0.74,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2474,12,10,20,Pavel,Šoltys,,,41,místostarosta města,Lipník nad Bečvou,514705,7,7,0,555,0.0,0.46,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2475,12,10,21,Jana,Schwarzová,,,39,asistentka poslance,Olomouc,500496,7,7,0,433,0.0,0.36,0,0,16,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2476,12,10,23,Karol,Chwistek,,,28,"tajemník OVV ČSSD, živnostník",Jeseník,536385,7,7,0,399,0.0,0.33,0,0,18,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2477,7,10,1,Cyril,Zapletal,,,56,poradce generálního ředitele,Praha 5,500143,7,7,0,1927,0.0,3.04,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2478,7,10,2,Robert,Dušek,,,39,manažer,Liberec,563889,7,7,0,2045,0.0,3.23,1,3,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2479,7,10,3,Jitka,Vojtilová,Ing.,,43,poslankyně PS PČR,Hamr na Jezeře,544337,7,7,0,3910,0.0,6.18,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2480,7,10,4,Ilona,Lišková,,,46,technik,Liberec,563889,7,7,0,1366,0.0,2.16,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2481,7,10,5,Pavel,Ploc,,,41,podnikatel,Harrachov,577081,7,7,0,4886,7.73,7.73,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2482,7,10,6,Stanislav,Eichler,,,46,ředitel banky,Český Dub,563960,7,7,0,387,0.0,0.61,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2483,7,10,7,Hana,Králíčková,MUDr.,,48,členka rady zastupitel. kraje,Semily,576964,99,7,0,1488,0.0,2.35,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2484,7,10,8,Stanislav,Valdman,Mgr.,,57,učitel,Nový Bor,561860,7,7,0,2261,0.0,3.57,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2485,7,10,9,Jan,Brožek,,,58,starosta obce,Pěnčín,564303,7,7,0,778,0.0,1.23,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2486,7,10,10,Pavel,Ráček,Ing.,,53,technik,Mimoň,561835,7,7,0,921,0.0,1.45,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2487,7,10,11,Roman,Šotola,,,30,asistent,Liberec,563889,7,7,0,657,0.0,1.03,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2488,7,10,12,Karel,Dolejší,Ing.,,52,náměstek hejtmana,Harrachov,577081,7,7,0,446,0.0,0.7,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2489,7,10,13,Jiří,Vaněk,Mgr.,,56,starosta města,Stráž pod Ralskem,562092,99,7,0,531,0.0,0.84,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2490,7,10,14,Jaroslav,Podzimek,Ing.,,49,předseda zemědělského družstva,Bělá,576972,7,7,0,602,0.0,0.95,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2491,7,10,15,Radek,Cikl,,,42,úředník na Minist. školství,Tanvald,563820,7,7,0,399,0.0,0.63,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2492,7,10,16,Jan,Skalník,,,54,podnikatel,Liberec,563889,7,7,0,279,0.0,0.44,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2493,7,10,17,Libor,Urban,Ing.,,60,učitel,Liberec,563889,7,7,0,590,0.0,0.93,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2494,9,10,1,Radko,Martínek,Mgr.,,49,ministr,Moravská Třebová,578444,7,7,0,5027,0.0,5.56,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2495,9,10,2,Miroslav,Váňa,Ing.,,45,poslanec,Pardubice,555134,7,7,0,2637,0.0,2.92,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2496,9,10,3,Ladislava,Zelenková,Mgr.,,57,středoškolský pedagog,Pardubice,555134,7,7,0,2209,0.0,2.44,1,3,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2497,9,10,4,Miloslav,Soušek,Ing.,,44,podnikatel,Vysoké Mýto,581186,7,7,0,1221,0.0,1.35,1,4,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2498,9,10,5,Ludmila,Navrátilová,,,40,kontrolorka finančního úřadu,Skuteč,572241,7,7,0,1072,0.0,1.18,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2499,9,10,6,Václav,Neubauer,,,57,starosta,Městečko Trnávka,578380,7,7,0,849,0.0,0.94,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2500,9,10,7,Jaromíra,Žáčková,Ing.,,51,místostarostka,Česká Třebová,580031,7,7,0,1972,0.0,2.18,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2501,9,10,8,Miloslav,Kubín,,,46,strojvůdce Českých drah,Slatiňany,572268,7,7,0,735,0.0,0.81,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2502,9,10,9,Miroslav,Stejskal,JUDr.,,50,starosta,Výprachtice,581178,7,7,0,601,0.0,0.66,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2503,9,10,10,Marie,Kučerová,,,53,ekonomka,Polička,578576,7,7,0,739,0.0,0.81,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2504,9,10,11,Jaroslav,Půlpán,MUDr.,,63,primář,Chrudim,571164,7,7,0,1407,0.0,1.55,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2505,9,10,12,Milan,Novotný,,,56,vlakvedoucí,Holice,574988,7,7,0,485,0.0,0.53,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2506,9,10,13,Radomír,Lána,MUDr.,,53,primář,Ústí nad Orlicí,579891,7,7,0,1919,0.0,2.12,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2507,9,10,14,Zdeněk,Trubák,,,55,starosta,Miřetice,571831,7,7,0,396,0.0,0.43,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2508,9,10,15,Milada,Horáková,,,58,učitelka,Moravská Třebová,578444,7,7,0,660,0.0,0.73,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2509,9,10,16,Jiří,Ascherl,Ing.,,59,podnikatel,Pardubice,555134,7,7,0,280,0.0,0.31,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2510,9,10,17,Zdeněk,Baborák,Mgr.,,56,místostarosta,Lanškroun,580511,7,7,0,522,0.0,0.57,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2511,9,10,18,Miroslav,Tejkl,JUDr.,,47,právník,Chrudim,571164,7,7,0,632,0.0,0.7,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2512,9,10,19,Zdeněk,Korčák,,,32,obchodní zástupce,Svitavy,577731,7,7,0,723,0.0,0.8,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2513,1,10,11,Petr,Ibl,JUDr.,,52,poslanec,Praha,1,7,7,0,1077,0.0,0.7,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2514,14,10,1,Lubomír,Zaorálek,PhDr.,,49,předseda Poslanecké sněmovny,Ostrava,4,7,7,0,24754,10.0,10.0,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2515,14,10,2,Alfréd,Michalík,Ing.,,61,poslanec,Bohumín,599051,7,7,0,2690,0.0,1.08,1,2,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2516,14,10,3,Petr,Rafaj,Ing.,,44,poslanec,Frýdek-Místek,598003,7,7,0,4183,0.0,1.69,1,3,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2517,14,10,4,Václav,Klučka,Ing.,,52,náměstek primátora,Opava,505927,7,7,0,4025,0.0,1.62,1,4,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2518,14,10,5,Hana,Šedivá,JUDr.,,49,poslankyně,Příbor,599808,7,7,0,2943,0.0,1.18,1,5,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2519,14,10,6,Jaromír,Chalupa,Ing.,,51,náměstek primátora,Ostrava,4,7,7,0,1777,0.0,0.71,1,6,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2520,14,10,7,Ladislav,Šincl,Ing.,,40,náměstek primátora,Karviná,598917,7,7,0,2717,0.0,1.09,1,7,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2521,14,10,8,Petr,Wolf,Doc. Ing.,CSc.,45,vysokoškolský pedagog,Ostrava,4,7,7,0,4288,0.0,1.73,1,8,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2522,14,10,9,Břetislav,Petr,Ing.,,69,poslanec,Havířov,555088,7,7,0,2909,0.0,1.17,1,9,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2523,14,10,10,Rudolf,Kufa,Ing.,,54,ekonom,Třinec,598810,7,7,0,3668,0.0,1.48,1,10,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2524,14,10,11,Pavol,Kubuš,Ing.,,53,"poslanec, místostarosta",Hlučín,507016,7,7,0,1096,0.0,0.44,1,11,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2525,14,10,12,Zdeněk,Besta,Ing.,,58,starosta,Zbyslavice,568449,7,7,0,552,0.0,0.22,0,0,1,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2526,14,10,13,Ladislav,Velebný,,,49,starosta,Dolní Moravice,597287,7,7,0,965,0.0,0.39,0,0,2,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2527,14,10,14,Jozef,Kubínyi,MUDr.,Ph.D.,50,lékař,Ostrava,4,7,7,0,7132,0.0,2.88,0,0,3,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2528,14,10,15,Radim,Turek,Mgr.,,35,poslanec,Návsí,554014,7,7,0,8426,0.0,3.4,0,0,4,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2529,14,10,16,Radmila,Dobešová,PaedDr.,,47,středoškolská učitelka,Šenov,598798,7,7,0,1435,0.0,0.58,0,0,5,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2530,14,10,17,Helena,Kudelová,Ing.,,51,starostka,Vrbno pod Pradědem,597961,7,7,0,1069,0.0,0.43,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2531,14,10,18,Eva,Richtrová,Ing.,,57,starostka,Frýdek-Místek,598003,7,7,0,3316,0.0,1.34,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2532,14,10,19,Jiří,Tichánek,,,53,starosta,Kopřivnice,599565,7,7,0,1306,0.0,0.52,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2533,14,10,20,Zdeňka,Jordánová,,,54,starostka,Hrabyně,507261,7,7,0,904,0.0,0.36,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2534,14,10,21,Jaroslav,Kala,Ing.,,48,místostarosta,Rýmařov,597783,7,7,0,786,0.0,0.31,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2535,14,10,22,Břetislav,Gelnar,Ing.,CSc.,56,pedagog,Nový Jičín,599191,7,7,0,896,0.0,0.36,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2536,14,10,23,Marek,Pabjan,Mgr.,,29,učitel,Ostrava,4,7,7,0,1527,0.0,0.61,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2537,14,10,24,Hana,Majlingová,Ing.,,47,podnikatelka,Ostrava,4,7,7,0,408,0.0,0.16,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2538,14,10,25,Karel,Herboczek,MUDr.,,55,lékař,Havířov,555088,7,7,0,2309,0.0,0.93,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2539,14,10,26,Iveta,Zechová,Mgr.,,43,starostka,Vratimov,598879,7,7,0,750,0.0,0.3,0,0,15,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2540,14,10,27,Petr,Krejčí,Mgr.,,55,státní zaměstnanec,Bruntál,597180,7,7,0,438,0.0,0.17,0,0,16,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2541,14,10,28,Ludmila,Juráňová,,,51,starostka,Raduň,509841,7,7,0,387,0.0,0.15,0,0,17,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2542,14,10,29,Jaroslav,Štekbauer,,,57,místostarosta,Fulnek,599352,7,7,0,393,0.0,0.15,0,0,18,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2543,14,10,30,Oldřich,Vícha,,,63,mistr odborné přípravy,Vítkov,511021,7,7,0,500,0.0,0.2,0,0,19,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2544,14,10,31,Drahomíra,Fojtová,,,48,starostka,Olbramice,552259,7,7,0,164,0.0,0.06,0,0,20,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2545,14,10,32,Josef,Hercig,,,59,starosta,Krnov,597520,7,7,0,918,0.0,0.37,0,0,21,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2546,14,10,33,Dagmar,Horváthová,Mgr.,,53,učitelka základní školy,Orlová,599069,7,7,0,742,0.0,0.29,0,0,22,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2547,14,10,34,Jarmila,Pavlíková,,,58,starostka,Václavov u Bruntálu,597945,7,7,0,401,0.0,0.16,0,0,23,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2548,14,10,35,Pavla,Štenclová,,,46,asistentka poslance,Opava,505927,7,7,0,780,0.0,0.31,0,0,24,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2549,1,10,12,Tomáš,Novotný,JUDr. Ing.,,37,náměstek ministra živ.prostř.,Praha,1,7,7,0,1195,0.0,0.78,0,0,6,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2550,1,10,13,Hana,Halová,Mgr.,,52,radní hl. m. Prahy,Praha,1,7,7,0,739,0.0,0.48,0,0,7,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2551,1,10,14,Jiří,Koskuba,prim.MUDr.,,50,primář II.int.klin. FN Bulovka,Praha,1,7,7,0,2640,0.0,1.72,0,0,8,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2552,1,10,15,Jan,Marhoul,Bc.,,24,student,Praha,1,7,7,0,1165,0.0,0.76,0,0,9,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2553,1,10,16,Igor,Filipovič,Ing.arch.,,61,architekt,Praha,1,7,7,0,208,0.0,0.13,0,0,10,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2554,1,10,17,Marie,Alušíková,MUDr.,CSc.,58,"lékař,řed.FN Král.Vinohrady",Praha,1,7,7,0,2817,0.0,1.84,0,0,11,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2555,1,10,18,Ivan,Přikryl,JUDr.,,57,vedoucí Úřadu vlády ČR,Praha,1,7,7,0,622,0.0,0.4,0,0,12,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2556,1,10,19,Josef,Dobrý,Ing.,,69,starosta Letňan,Praha,1,7,7,0,830,0.0,0.54,0,0,13,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2557,1,10,20,Miloslav,Malanik,Ing.,,70,ekonom,Praha,1,7,7,0,94,0.0,0.06,0,0,14,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
2558,3,10,1,Vítězslav,Jandák,Mgr.,,58,ministr kultury,Praha,1,99,7,0,13688,13.31,13.31,1,1,0,7,Česká strana sociálně demokratická,Česká strana sociálně demokratická,Česká str.sociálně demokrat.,ČSSD,1,007,00000000000000,0,,74
