,VOLKRAJ,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADINAHR,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOST_y,SLOZNEPLAT,POCMANDCR
3183,1,9,26,Lucie,Paďourková,,,31.0,obchodní ředitelka,Praha,1.0,99.0,771.0,0,11,0.0,0.24,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3184,1,9,27,Petr,Hepnar,,,42.0,"hudebník, léčitel",Praha,1.0,99.0,771.0,0,46,0.0,1.04,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3185,1,9,28,Alice,Neumannová,,,63.0,důchodce,Praha,1.0,99.0,771.0,0,9,0.0,0.2,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3186,1,9,29,Jan,Fišera,BcA.,,28.0,podnikatel,Trutnov,579025.0,99.0,771.0,0,5,0.0,0.11,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3187,1,9,30,Pavlína,Kleinová Brzáková,Mgr.,PhD.,41.0,"šéfredaktorka, spisovatelka",Praha,1.0,99.0,771.0,0,109,0.0,2.47,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3188,1,9,31,Miroslav,Kastel,,,58.0,"sklář, technik v elektrárně",Hříškov,566195.0,99.0,771.0,0,20,0.0,0.45,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3189,1,9,32,Vladimír,Lejtnar,,,33.0,archivář,Třeboň,547336.0,99.0,771.0,0,22,0.0,0.49,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3190,1,9,33,Miroslav,Šverma,,,29.0,manager restaurace,Praha,1.0,99.0,771.0,0,6,0.0,0.13,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3191,1,9,34,Zdeněk,Reimann,,,71.0,"redaktor, publicista, someliér",Praha,1.0,99.0,771.0,0,6,0.0,0.13,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3192,1,9,35,Barbora,Hainzová,MrA.,,27.0,podnikatelka,Trutnov,579025.0,99.0,771.0,0,8,0.0,0.18,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3193,1,9,36,Stanislav,Stach,Ing.,CSc.,76.0,důchodce,Praha,1.0,99.0,771.0,0,10,0.0,0.22,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3194,4,9,1,Martin,Marek,,,31.0,občanský aktivista,Plzeň,2.0,99.0,771.0,0,146,0.0,9.89,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3195,4,9,2,Vladimíra,Nová,,,41.0,"knihovnice,občanská aktivistka",Plzeň,2.0,99.0,771.0,0,126,0.0,8.54,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3196,4,9,3,Pavel,Vlach,RNDr.,Ph.D.,40.0,"zoolog, SŠ a VŠ učitel",Blovice,557587.0,99.0,771.0,0,130,0.0,8.81,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3197,4,9,4,Zdeňka,Moserová,,,57.0,"soukromá účetní, zastupitelka",Doubravice,535664.0,199.0,771.0,0,41,0.0,2.77,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3198,4,9,5,Jan,Brabec,Mgr.,,31.0,manažer projektů ProRegiony,Plzeň,2.0,99.0,771.0,0,56,0.0,3.79,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3199,4,9,6,Soňa,Brůhová,Mgr.,,44.0,knihovnice,Měčín,556637.0,99.0,771.0,0,42,0.0,2.84,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3200,4,9,7,Petr,Baierl,Mgr.,,42.0,"archeolog, asistent ZČU",Plzeň,2.0,99.0,771.0,0,34,0.0,2.3,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3201,4,9,8,Monika Anděla,Šindelářová,,DiS.,47.0,"zdravotní sestra, homeopatka",Plzeň,2.0,99.0,771.0,0,61,0.0,4.13,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3202,4,9,9,Petr,Hlávka,Ing.,,65.0,učitel mechatroniky,Rokycany,559717.0,199.0,771.0,0,30,0.0,2.03,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3203,4,9,10,Renata,Zoubková,,,43.0,manažerka v soukromém sektoru,Plzeň,2.0,99.0,771.0,0,26,0.0,1.76,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3204,4,9,11,Jan,Prošek,,,35.0,ošetřovatel v hospici,Mezihoří,578461.0,99.0,771.0,0,42,0.0,2.84,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3205,4,9,12,Běla,Budínská,,,47.0,"masér, reflexní terapeut",Plasy,559351.0,99.0,771.0,0,20,0.0,1.35,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3206,4,9,13,Jan,Papež,,,39.0,návrhář a tvůrce zahrad,Klatovy,555771.0,99.0,771.0,0,56,0.0,3.79,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3207,4,9,14,Miroslava,Dvorová,,,53.0,úřednice,Plzeň,2.0,99.0,771.0,0,8,0.0,0.54,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3208,4,9,15,Jiří,Volfík,,,49.0,technik,Horšovský Týn,553671.0,99.0,771.0,0,9,0.0,0.61,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3209,4,9,16,Marcela,Sedláčková,,,50.0,knihovnice,Plzeň,2.0,99.0,771.0,0,11,0.0,0.74,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3210,4,9,17,Pavel,Hlávka,,,55.0,soukromý podnikatel,Třemošná,559521.0,99.0,771.0,0,5,0.0,0.33,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3211,4,9,18,Linda,Fejfarová,,,38.0,manažerka v soukr.společnosti,Kyšice,559130.0,99.0,771.0,0,17,0.0,1.15,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3212,8,9,1,Tomáš,Kopecký,Mgr.,,39.0,správce IT,Hradec Králové,569810.0,99.0,771.0,0,123,0.0,5.83,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3213,8,9,2,Olga,Kramářová,Ing. Bc.,,45.0,ved. oddělení správního úřadu,Hradec Králové,569810.0,99.0,771.0,0,106,0.0,5.02,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3214,8,9,3,František,Křelina,Ing. arch.,,62.0,ved. prac. projekčn. ateliéru,Hradec Králové,569810.0,99.0,771.0,0,93,0.0,4.41,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3215,8,9,4,Stanislava,Tláskalová,Mgr.,,45.0,středoškolská učitelka,Nový Bydžov,570508.0,99.0,771.0,0,76,0.0,3.6,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3216,8,9,5,Adolf,Klepš,,,49.0,náčel. Horské služby Krkonoše,Špindlerův Mlýn,579742.0,99.0,771.0,0,137,0.0,6.49,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3217,8,9,6,Michaela,Cinková,,,37.0,soukromá podnikatelka,Červený Kostelec,573965.0,99.0,771.0,0,90,0.0,4.26,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3218,8,9,7,Adam,Záruba,Ing.,Ph.D.,34.0,před. sdr. Změna pro Hradec,Hradec Králové,569810.0,99.0,771.0,0,123,0.0,5.83,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3219,8,9,8,Božena,Jurašková,MUDr.,Ph.D.,57.0,lékařka,Němčice,571636.0,99.0,771.0,0,92,0.0,4.36,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3220,8,9,9,Pavel,Tomšík,MUDr.,Ph.D.,36.0,"vědecký prac., vysokošk. uč.",Hradec Králové,569810.0,99.0,771.0,0,62,0.0,2.94,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3221,8,9,10,Renata,Köhlerová,Mgr.,Ph.D.,42.0,vysokoškolská učitelka,Hradec Králové,569810.0,99.0,771.0,0,35,0.0,1.66,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3222,8,9,11,Pavel,Živný,doc. MUDr.,CSc.,52.0,lékař,Hradec Králové,569810.0,99.0,771.0,0,55,0.0,2.6,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3223,8,9,12,Helena,Živná,doc. MUDr.,CSc.,56.0,lékařka,Hradec Králové,569810.0,99.0,771.0,0,43,0.0,2.03,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3224,8,9,13,Filip,Hušek,,,36.0,"překladatel, technik",Hradec Králové,569810.0,99.0,771.0,0,7,0.0,0.33,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3225,8,9,14,Marcela,Wolfová,,,40.0,admin. prac. ve zdravotnictví,Hradec Králové,569810.0,99.0,771.0,0,31,0.0,1.47,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3226,8,9,15,Miloš,Hroch,Ing.,,37.0,vědecký pracovník - biochemik,Hradec Králové,569810.0,99.0,771.0,0,35,0.0,1.66,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3227,8,9,16,Irena,Komárková,Ing.,,48.0,finanční analytička,Hradec Králové,569810.0,99.0,771.0,0,17,0.0,0.8,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3228,8,9,17,Roman,Jareš,Mgr.,,38.0,specialista IT,Hradec Králové,569810.0,99.0,771.0,0,15,0.0,0.71,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3229,8,9,18,Terezie,Hušková,Mgr.,,31.0,"tlumočnice, překladatelka",Hradec Králové,569810.0,99.0,771.0,0,27,0.0,1.28,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3230,8,9,19,Aleš,Bílý,Ing. Bc.,,55.0,"konstruktér, za Klíčové hnutí",Červený Kostelec,573965.0,99.0,771.0,0,21,0.0,0.99,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3231,8,9,20,Ludmila,Kopecká,,,45.0,odborná ref. krajského soudu,Hradec Králové,569810.0,99.0,771.0,0,5,0.0,0.23,0,0,0,771,politické hnutí Změna,politické hnutí Změna,politické hnutí Změna,Změna,1,771,00000000000000,0,,0.0
3232,14,10,1,Vlastimil,Dostál,,,53.0,podnikatel,Vrbno pod Pradědem,597961.0,716.0,716.0,0,49,0.0,5.33,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3233,14,10,2,Rostislav,Janečka,Bc.,,52.0,podnikatel,Ostrava,4.0,99.0,716.0,0,26,0.0,2.83,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3234,14,10,3,Radim,Nejdl,Ing.,,46.0,podnikatel,Vrbno pod Pradědem,597961.0,716.0,716.0,0,24,0.0,2.61,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3235,14,10,4,Jiří,Rusnok,Ing.,,30.0,ekonom,Třinec,598810.0,769.0,716.0,0,42,0.0,4.57,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3236,14,10,5,Ladislav,Borák,Ing.,,61.0,podnikatel-autodopravce,Frýdek-Místek,598003.0,99.0,716.0,0,15,0.0,1.63,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3237,14,10,6,Eduard,Lipovský,,,60.0,podnikatel,Krnov,597520.0,99.0,716.0,0,10,0.0,1.08,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3238,14,10,7,Erich,Čala,,,71.0,podnikatel-autodopravce,Ostrava,4.0,99.0,716.0,0,12,0.0,1.3,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3239,14,10,8,Radovan,Grulich,,,58.0,podnikatel,Valašské Meziříčí,545058.0,716.0,716.0,0,1,0.0,0.1,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3240,14,10,9,Jan,Pospíšil,MUDr.,,61.0,lékař,Frýdek-Místek,598003.0,99.0,716.0,0,16,0.0,1.74,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3241,14,10,10,Hana,Riedlová,,,42.0,administrativní pracovnice,Vrbno pod Pradědem,597961.0,99.0,716.0,0,18,0.0,1.96,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3242,14,10,11,Richard,Spáčil,,,26.0,podnikatel,Vražné,554910.0,99.0,716.0,0,10,0.0,1.08,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3243,14,10,12,Dagmar,Juříková,Bc.,,48.0,podnikatel,Vrbno pod Pradědem,597961.0,99.0,716.0,0,9,0.0,0.98,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3244,14,10,13,Jan,Řeha,,,60.0,"referent, důchodce",Ostrava,4.0,24.0,716.0,0,2,0.0,0.21,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3245,14,10,14,Adam,Gamrot,,,46.0,systémový specialista,Horní Suchá,552739.0,24.0,716.0,0,6,0.0,0.65,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3246,14,10,15,Roman,Kožíšek,,,50.0,podnikatel fyzioterapeut,Mezina,551724.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3247,14,10,16,Lenka,Blchová,,,44.0,interní obchodní reprezentant,Ostrava,4.0,99.0,716.0,0,5,0.0,0.54,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3248,14,10,17,Jan,Gorniak,,,54.0,podnikatel,Ostrava,4.0,99.0,716.0,0,11,0.0,1.19,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3249,14,10,18,Libuše,Springerová,,,51.0,hospodářka provozovny,Ostrava,4.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3250,14,10,19,Milan,Dvorščák,,,55.0,výroba a montáž oken,Ostrava,4.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3251,14,10,20,Hana,Komeiserová,,,25.0,kuchařka,Brumovice,506320.0,99.0,716.0,0,15,0.0,1.63,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3252,14,10,21,Rosalie,Gorniaková,,,57.0,podnikatel - ubytovací služby,Ludvíkov,551996.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3253,14,10,22,Vlastimil,Dostál,,,30.0,podnikatel zámečnictví,Fulnek,599352.0,99.0,716.0,0,19,0.0,2.06,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3254,14,10,23,Vladimír,Jurka,,,50.0,podnikatel,Opava,505927.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3255,14,10,24,Jiří,Springer,,,50.0,technik energetických zařízení,Ostrava,4.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3256,14,10,25,Vladimír,Jakimov,,,59.0,zámečník,Ostrava,4.0,99.0,716.0,0,8,0.0,0.87,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3257,14,10,26,Kateřina,Řehová,,,56.0,učitelka odborného výcviku,Ostrava,4.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3258,14,10,27,Jarmila,Dvorščáková,,,51.0,vnitřní služba Česká pošta,Ostrava,4.0,99.0,716.0,0,2,0.0,0.21,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3259,14,10,28,Milan,Kirschner,,,49.0,elektromechanik,Opava,505927.0,99.0,716.0,0,5,0.0,0.54,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3260,14,10,29,Marie,Kortová,,,58.0,průvodce,Ostrava,4.0,99.0,716.0,0,5,0.0,0.54,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3261,14,10,30,Jaroslav,Gorniak,,,57.0,"podnikatel,  řidič",Ostrava,4.0,99.0,716.0,0,7,0.0,0.76,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3262,14,10,31,Zdeněk,Korta,,,64.0,důchodce,Ostrava,4.0,99.0,716.0,0,2,0.0,0.21,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3263,14,10,32,Bedřich,Opatrný,,,43.0,podnikatel,Vrbno pod Pradědem,597961.0,716.0,716.0,0,12,0.0,1.3,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3264,14,10,33,Romana,Kožíšková,,,28.0,podnikatel - účetní,Mezina,551724.0,99.0,716.0,0,10,0.0,1.08,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3265,14,10,34,Alena,Boráková,,,60.0,důchodce,Frýdlant nad Ostravicí,598143.0,99.0,716.0,0,4,0.0,0.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3266,14,10,35,Lucie,Dostálová,Bc.,,26.0,zdravotní sestra,Vrbno pod Pradědem,597961.0,99.0,716.0,0,11,0.0,1.19,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3267,14,10,36,Tomáš,Borák,MUDr.,,33.0,lékař,Frýdek-Místek,598003.0,99.0,716.0,0,16,0.0,1.74,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3268,12,10,1,Jan,Matůšů,,,22.0,"OSVČ, finanční poradce",Hranice,513750.0,716.0,716.0,0,15,0.0,2.38,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3269,12,10,2,Vlastimil,Podracký,Ing.,,73.0,"spisovatel, publicista",Olomouc,500496.0,24.0,716.0,0,7,0.0,1.11,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3270,12,10,3,Miroslav,Gálik,Mgr.,,49.0,pedagog,Přerov,511382.0,99.0,716.0,0,17,0.0,2.7,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3271,12,10,4,Petr,Čtvrtníček,,,37.0,"OSVČ, pekař",Uhřičice,552879.0,716.0,716.0,0,24,0.0,3.81,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3272,12,10,5,Pavel,Michalík,Mgr.,,52.0,ředitel střední školy,Olomouc,500496.0,769.0,716.0,0,15,0.0,2.38,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3273,12,10,6,Pavel,Březina,,,59.0,pedagog,Přerov,511382.0,99.0,716.0,0,12,0.0,1.9,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3274,12,10,7,František,Dohnálek,,,44.0,"OSVČ, Hnutí politické jednoty",Drahanovice,501751.0,99.0,716.0,0,17,0.0,2.7,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3275,12,10,8,Milan,Večerka,,,50.0,dopravce,Přerov,511382.0,99.0,716.0,0,13,0.0,2.06,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3276,12,10,9,Jan,Anděl,,,31.0,"OSVČ, softw. poradce",Rokytnice,517607.0,716.0,716.0,0,14,0.0,2.22,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3277,12,10,10,Radek,Haviger,Bc.,,38.0,"OSVČ, obchodník",Olomouc,500496.0,769.0,716.0,0,16,0.0,2.54,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3278,12,10,11,František,Dušek,,,47.0,dopravce,Olomouc,500496.0,99.0,716.0,0,4,0.0,0.63,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3279,12,10,12,Jan,Studený,,,33.0,"OSVČ, řidič",Obědkovice,589799.0,716.0,716.0,0,14,0.0,2.22,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3280,12,10,13,Jaroslav,Dvořák,,,50.0,provozovatel pojízdné prodejny,Uničov,505587.0,716.0,716.0,0,9,0.0,1.43,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3281,12,10,14,Stanislav,Vaněk,,,60.0,"OSVČ, obkladač, podlahář",Holice,574988.0,716.0,716.0,0,6,0.0,0.95,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3282,12,10,15,Gabriela,Podracká,MUDr.,,70.0,"důchodkyně, lékařka",Olomouc,500496.0,99.0,716.0,0,6,0.0,0.95,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3283,12,10,16,Vratislav,Jung,,,38.0,řidič kamionové dopravy,Holice,574988.0,716.0,716.0,0,10,0.0,1.58,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3284,12,10,17,Petr,Vavřík,,,22.0,"OSVČ, profesionální fotbalista",Hranice,513750.0,99.0,716.0,0,3,0.0,0.47,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
3285,12,10,18,Karel,Krátký,,,71.0,důchodce,Ústí nad Orlicí,579891.0,716.0,716.0,0,4,0.0,0.63,0,0,0,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,00000000000000,0,,0.0
