,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,MANDAT,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,PORADIMAND,PORADINAHR,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
98,597007,Velké Meziříčí,4,Zdeněk,0,7,0,591,0,.28,0,12,14,ředitel odboru personál. MV ČR,Doležel,7,CZ,PhDr.,PhD.,50,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
99,552046,Tábor,4,Vladimír,0,7,0,879,0,.42,0,13,15,zahraniční tajemník,Müller,7,CZ,PhDr.,CSc.,40,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
100,545392,Český Krumlov,4,Miroslav,0,7,0,676,0,.32,0,14,16,vysokoškolský učitel,Máče,7,CZ,,"CSc.,PhD.",47,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
101,576964,Semily,4,Michal,0,7,0,1648,0,.8,0,15,17,poslanec PS PČR,Kraus,7,CZ,Ing. Mgr.,,46,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
102,578347,Litomyšl,4,Libor,0,7,0,446,0,.21,0,16,18,tajemník KVV ČSSD,Hradil,7,CZ,Ing.,,35,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
103,597180,Bruntál,4,Jiří,0,7,0,760,0,.37,0,17,19,ekonom,Jurán,7,CZ,Ing.,MBA.,38,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
104,541630,Vsetín,4,Petr,0,7,0,637,0,.31,0,18,20,poslanec PS PČR,Šulák,7,CZ,Ing.,,60,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
105,1,Praha,4,Tomáš,0,7,0,231,0,.11,0,19,21,státní úředník,Novotný,7,CZ,JUDr. Ing.,,35,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
106,586846,Jihlava,4,Jaroslav,0,7,0,208,0,.1,0,20,22,státní zaměstnanec,Bártl,7,CZ,Ing.,,49,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
107,2,Plzeň,4,Jaroslav,0,7,0,323,0,.15,0,21,23,konzultant,Straka,7,CZ,Mgr.,MBA.,37,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
108,546941,Dobšice,4,Ladislav,0,7,0,204,0,.09,0,22,24,poslanec PS PČR,Skopal,7,CZ,Ing.,,45,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
109,544256,České Budějovice,4,Václav,0,7,0,435,0,.21,0,23,25,poradce premiéra,Svoboda,7,CZ,,,55,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
110,555134,Pardubice,4,Miloš,0,7,0,556,0,.27,0,24,26,vysokoškolský učitel,Titz,7,CZ,Doc. Ing.,CSc.,65,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
111,534331,Potěhy,4,Jiří,0,7,0,347,0,.16,0,25,27,"vysokoškolský učitel, advokát",Schüller,7,CZ,Mgr.,,30,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
112,540471,Mohelnice,4,Pavel,0,7,0,680,0,.33,0,26,28,právník,Němec,7,CZ,Mgr.,,27,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
113,585068,Zlín,4,Jan,0,7,0,585,0,.28,0,27,29,advokát,Zlínský,7,CZ,JUDr.,,55,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
114,569810,Hradec Králové,4,Jiří,0,7,0,137,0,.06,0,28,30,akademický pracovník,Frank,7,CZ,Ing.,CSc.,63,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
115,586846,Jihlava,4,Věra,0,7,0,338,0,.16,0,29,31,úřednice,Jourová,7,CZ,Mgr.,,39,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
116,574546,Kramolna,4,Ivana,0,7,0,204,0,.09,0,30,32,personalistka,Tomková,7,CZ,,,52,Česká strana sociálně demokratická,Česká strana sociálně demokratická,0,2,1,007,0,7,Česká str.sociálně demokrat.,ČSSD
117,554529,Františkovy Lázně,5,Petra,0,152,0,357,0,0,0,0,1,bankovní analytik,Edelmannová,152,CZ,Mgr.,,29,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
118,1,Praha,5,Viktor,0,2,0,244,0,0,0,0,2,vědecký pracovník,Trkal,2,CZ,RNDr.,CSc.,75,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
119,545341,Zliv,5,Zbyněk,0,2,0,249,0,0,0,0,3,VŠ pedagog,Holub,2,CZ,PaedDr.,PhDr.,47,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
120,1,Praha,5,Martin,0,2,0,137,0,0,0,0,4,VŠ pedagog,Votava,99,CZ,MUDr.,PhD.,31,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
121,511382,Přerov,5,Jaroslav,0,2,0,66,0,0,0,0,5,podnikatel,Skopal,2,CZ,Ing.,,67,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
122,500496,Olomouc,5,Jaroslav,0,152,0,50,0,0,0,0,6,komunitní poradce,Malý,99,CZ,Ing.,,41,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
123,554804,Ústí nad Labem,5,Jaroslava,0,2,0,41,0,0,0,0,7,podnikatel,Danišová,2,CZ,Ing.,,58,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
124,571164,Chrudim,5,Dita,0,152,0,80,0,0,0,0,8,ekonomka,Holcmannová,99,CZ,Ing.,,28,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
125,1,Praha,5,Bohdan,0,2,0,96,0,0,0,0,9,lékař - chirurg,Babinec,2,CZ,MUDr.,CSc.,60,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
126,592889,Vyškov,5,Jan,0,2,0,87,0,0,0,0,10,podnikatel,Kubačák,2,CZ,,,32,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
127,532053,Kladno,5,Lenka,0,152,0,32,0,0,0,0,11,bankovní specialista,Hetzelová,99,CZ,Ing.,,41,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
128,1,Praha,5,Petr,0,2,0,41,0,0,0,0,12,podnikatel,Topinka,2,CZ,JUDr.,,46,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
129,1,Praha,5,Marek,0,2,0,33,0,0,0,0,13,SŠ pedagog,Světlík,2,CZ,Mgr.,,59,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
130,1,Praha,5,Michaela,0,2,0,24,0,0,0,0,14,SŠ pedagog,Matějková,99,CZ,Mgr.,,42,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
131,1,Praha,5,Ludvík,0,2,0,14,0,0,0,0,15,podnikatel,Hynek,2,CZ,JUDr.,,54,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
132,1,Praha,5,Jiří,0,2,0,28,0,0,0,0,16,knihkupec,Pondělíček,2,CZ,,,39,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
133,535087,Neratovice,5,Milan,0,152,0,16,0,0,0,0,17,analytik,Soukup,152,CZ,Bc.,,38,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
134,1,Praha,5,František,0,2,0,7,0,0,0,0,18,analytik,Stránský,2,CZ,Ing.,,48,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
135,1,Praha,5,Jan,0,2,0,7,0,0,0,0,19,teolog,Herna,2,CZ,,ThDipl.,61,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
136,539643,Řevnice,5,Ladislav,0,2,0,10,0,0,0,0,20,sekretář SBPV,Bergmann,99,CZ,,,72,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
137,1,Praha,5,Vladimír,0,2,0,3,0,0,0,0,21,zvukař,Fröhlich,2,CZ,,,56,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
138,545058,Valašské Meziříčí,5,Růžena,0,152,0,15,0,0,0,0,22,podnikatel,Šimková,99,CZ,RNDr.,,43,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
139,1,Praha,5,Přemysl,0,2,0,14,0,0,0,0,23,manažer,Votava,2,CZ,,,60,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
140,1,Praha,5,Naděžda,0,152,0,2,0,0,0,0,24,podnikatel,Bruthansová,99,CZ,Ing.,,50,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
141,1,Praha,5,Pavel,0,152,0,12,0,0,0,0,25,manažer,Sibřina,99,CZ,,DiS.,25,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
142,1,Praha,5,Ivan,0,2,0,3,0,0,0,0,26,mistr,Dvořák,2,CZ,,,48,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
143,554529,Františkovy Lázně,5,Věra,0,152,0,29,0,0,0,0,27,VŠ studentka,Edelmannová,99,CZ,Bc.,,24,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
144,573965,Červený Kostelec,5,Miroslav,0,152,0,16,0,0,0,0,28,IT specialista,Knapovský,99,CZ,Ing.,,32,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
145,1,Praha,5,Jarmila,0,2,0,1,0,0,0,0,29,podnikatel,Jirsáková,2,CZ,,,51,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
146,585068,Zlín,5,Karel,0,2,0,16,0,0,0,0,30,podnikatel,Mrlík,2,CZ,Ing.,,63,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
147,553069,Sezimovo Ústí,5,Miroslav,0,2,0,12,0,0,0,0,31,publicista,Bezecný,2,CZ,,,54,Národní koalice,Národní koalice,0,0,2,"002,152",0,310,Národní koalice,NARKOAL
148,1,Praha,6,Jan,1,53,0,129888,18.53,18.53,1,0,1,poslanec PS PČR,Zahradil,53,CZ,Ing.,,41,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
149,3,Brno,6,Petr,1,53,0,31175,0,4.44,3,0,2,fyzik,Duchoň,53,CZ,RNDr.,,47,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
150,563102,Kadaň,6,Miroslav,1,53,0,5771,0,.82,4,0,3,poslanec PS PČR,Ouzký,53,CZ,MUDr.,,45,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
151,537454,Lysá nad Labem,6,Hynek,1,53,0,4840,0,.69,5,0,4,poslanec PS PČR,Fajmon,53,CZ,Mgr.,,36,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
152,589268,Bedihošť,6,Nina,1,53,0,9352,0,1.33,6,0,5,docentka lékařské fakulty UP,Škottová,53,CZ,Doc. RNDr.,CSc.,57,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
153,595209,Žďár nad Sázavou,6,Ivo,1,53,0,5865,0,.83,7,0,6,"pedagog, překladatel",Strejček,53,CZ,PaedDr.,,42,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
154,569810,Hradec Králové,6,Oldřich,1,53,0,10801,0,1.54,8,0,7,primátor Hradce Králové,Vlasák,53,CZ,Ing.,,48,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
155,533165,Kolín,6,Milan,1,53,0,5719,0,.81,9,0,8,lékař,Cabrnoch,53,CZ,MUDr.,,41,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
156,4,Ostrava,6,Ivan,0,53,0,5126,0,.73,0,1,9,fyzik,Knižátko,53,CZ,Ing.,,45,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
157,552046,Tábor,6,Jaroslav,1,53,0,54957,7.84,7.84,2,0,10,"psychiatr, sexuolog, poslanec",Zvěřina,53,CZ,Doc. MUDr.,CSc.,61,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
158,2,Plzeň,6,Zdeněk,0,53,0,14944,0,2.13,0,2,11,vysokoškolský profesor,Vostracký,53,CZ,Prof. Ing.,"DrSc.,DEng.FEng",63,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
159,585068,Zlín,6,Tomáš,0,53,0,6367,0,.9,0,3,12,soukromý podnikatel,Úlehla,53,CZ,Mgr.,,39,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
160,580716,Orlické Podhůří,6,Veronika,0,53,0,4102,0,.58,0,4,13,poslankyně PS PČR,Nedvědová,53,CZ,Ing.,,41,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
161,563889,Liberec,6,Jaroslav,0,53,0,3542,0,.5,0,5,14,člen rady Libereckého kraje,Zámečník,53,CZ,Ing.,CSc.,37,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
162,555380,Nejdek,6,Luděk,0,53,0,2328,0,.33,0,6,15,starosta,Sequens,53,CZ,Mgr.,,36,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
163,1,Praha,6,Antonín,0,53,0,2627,0,.37,0,7,16,advokát,Kazda,53,CZ,Mgr.,LL.M.,31,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
164,1,Praha,6,Petr,0,53,0,1363,0,.19,0,8,17,radní MČ Praha 4,Plecitý,53,CZ,Mgr.,,33,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
165,566314,Kryry,6,Kateřina,0,53,0,2770,0,.39,0,9,18,nákupčí v automobil. průmyslu,Trinerová,53,CZ,,,29,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
166,559717,Rokycany,6,Luděk,0,53,0,2265,0,.32,0,10,19,"chirurg, senátor PČR",Sefzig,53,CZ,MUDr.,,47,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
167,505927,Opava,6,Jaromír,0,53,0,1706,0,.24,0,11,20,ředitel muzea,Kalus,53,CZ,PhDr.,,56,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
168,555134,Pardubice,6,Simeon,0,53,0,1423,0,.2,0,12,21,vysokoškolský učitel,Karamazov,53,CZ,Doc. Ing.,Dr.,40,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
169,554961,Karlovy Vary,6,Jan,0,53,0,589,0,.08,0,13,22,řídící pracovník,Šlemr,53,CZ,Ing.,,37,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
170,561380,Česká Lípa,6,Jan,0,53,0,515,0,.07,0,14,23,vedoucí filiálky,Bartoň,53,CZ,Ing.,CSc.,53,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
171,541630,Vsetín,6,Jan,0,53,0,1112,0,.15,0,15,24,diplomat,Šulc,53,CZ,PhDr.,,60,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
172,583758,Rajhrad,6,David,0,53,0,852,0,.12,0,16,25,poslanec PS PČR,Šeich,53,CZ,Mgr.,,27,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
173,1,Praha,6,Helena,0,53,0,373,0,.05,0,17,26,poslankyně PS PČR,Mallotová,53,CZ,Mgr.,,59,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
174,559717,Rokycany,6,Karel,0,53,0,1955,0,.27,0,18,27,"lékař, vysokoškolský profesor",Novák,53,CZ,Prof. MUDr.,DrSc.,53,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
175,511382,Přerov,6,Martin,0,53,0,1654,0,.23,0,19,28,"tlumočník, překladatel",Kučera,53,CZ,Ing.,,34,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
176,542555,Opočno,6,Rostislav,0,53,0,726,0,.1,0,20,29,ekonom,Všetečka,53,CZ,Ing.,,48,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
177,581186,Vysoké Mýto,6,Josef,0,53,0,1053,0,.15,0,21,30,děkan fakulty,Hynek,53,CZ,RNDr.,,38,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
178,1,Praha,6,Ivo,0,53,0,2780,0,.39,0,22,31,"nakladatel, překladatel",Železný,53,CZ,PhDr.,,54,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
179,584291,Břeclav,6,Raymond,0,53,0,963,0,.13,0,23,32,"petronom str. rozvoje, ředitel",Asuquo,53,CZ,Ing.,"PhD.,MBA.",46,Občanská demokratická strana,Občanská demokratická strana,0,9,1,053,0,53,Občanská demokratická strana,ODS
180,1,Praha,7,Eva,0,103,0,815,0,0,0,0,1,poradkyně pro život. prostředí,Tylová,103,CZ,Ing.,,44,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
181,563889,Liberec,7,Marian,0,103,0,270,0,0,0,0,2,asistent náměstkyně primátora,Böhm,99,CZ,Ing.,,25,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
182,500496,Olomouc,7,Pavel,0,103,0,741,0,0,0,0,3,vysokoškolský učitel - ekolog,Nováček,103,CZ,RNDr.,CSc.,43,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
183,551775,Strašice,7,Marcela,0,103,0,70,0,0,0,0,4,podnikatelka,Neradová,103,CZ,,,25,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
184,544256,České Budějovice,7,Svatomír,0,103,0,352,0,0,0,0,5,advokát,Mlčoch,103,CZ,JUDr.,,48,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
185,569810,Hradec Králové,7,Jan,0,103,0,55,0,0,0,0,6,student,Šusta,99,CZ,,,24,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
186,1,Praha,7,Eva,0,103,0,202,0,0,0,0,7,spisovatelka,Hauserová,99,CZ,RNDr.,,49,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
187,550647,Vimperk,7,Ivana,0,103,0,62,0,0,0,0,8,úřednice MÚ odb.živ.prostředí,Kadochová,103,CZ,Ing.,,42,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
188,589250,Prostějov,7,Pavel,0,103,0,161,0,0,0,0,9,lékař,Navrátil,99,CZ,MUDr.,CSc.,52,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
189,538728,Říčany,7,Zdeněk,0,103,0,73,0,0,0,0,10,projektový vedoucí a konzult.,Černovský,103,CZ,Ing.,PhD.,32,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
190,576964,Semily,7,Tomáš,0,103,0,176,0,0,0,0,11,učitel,Zdražil,99,CZ,,Dr.phil.,30,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
191,590266,Třebíč,7,Simona,0,103,0,35,0,0,0,0,12,podnikatelka,Svobodová,99,CZ,,,34,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
192,541630,Vsetín,7,Yvona,0,103,0,67,0,0,0,0,13,lektor - konzultant,Hlinská,99,CZ,Mgr.,,40,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
193,579262,Horní Maršov,7,Jiří,0,103,0,226,0,0,0,0,14,ředitel stř.ekol.výchovy SEVER,Kulich,99,CZ,RNDr.,,43,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
194,3,Brno,7,Lubor,0,103,0,115,0,0,0,0,15,vysokoškolský učitel,Kysučan,99,CZ,PhDr.,,36,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
195,567507,Dubí,7,Jan,0,103,0,35,0,0,0,0,16,místostarosta,Dráždil,103,CZ,,,60,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
196,4,Ostrava,7,Radim,0,103,0,20,0,0,0,0,17,odborný pracovník,Misiaček,99,CZ,RNDr.,,44,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
197,1,Praha,7,Marie,0,103,0,60,0,0,0,0,18,"psychoterapeutka, publicistka",Hlávková,99,CZ,Mgr.,,29,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
198,582956,Dolní Kounice,7,Karel,0,103,0,43,0,0,0,0,19,"sociolog, publicista",Dolejší,99,CZ,Mgr.,,33,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
199,574988,Holice,7,Petr,0,103,0,17,0,0,0,0,20,obchodní manažer,Půlpán,99,CZ,Ing.,,37,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
200,548961,Sedliště,7,Eva,0,103,0,39,0,0,0,0,21,studentka,Bílková,99,CZ,,,22,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
201,592005,Uherské Hradiště,7,Jana,0,103,0,48,0,0,0,0,22,"učitelka jazyků, architektka",Hajduchová,99,CZ,Ing. arch.,,42,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
202,563889,Liberec,7,Zuzana,0,103,0,41,0,0,0,0,23,farmaceutický representant,Tachovská,103,CZ,Mgr.,,33,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
203,577685,Vyskeř,7,Jan,0,103,0,21,0,0,0,0,24,makléř na akciových trzích,Kozák,99,CZ,,,23,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
204,511382,Přerov,7,Andrea,0,103,0,36,0,0,0,0,25,psychiatr,Dutková,99,CZ,MUDr.,,38,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
205,552488,Vojkovice,7,Jana,0,103,0,25,0,0,0,0,26,novinářka,Sobotková,99,CZ,Bc.,,24,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
206,590266,Třebíč,7,Martin,0,103,0,19,0,0,0,0,27,administrativní pracovník,Pavlečka,103,CZ,,DiS.,26,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
207,583839,Říčany,7,Radek,0,103,0,13,0,0,0,0,28,vedoucí technik,Skřivánek,103,CZ,,,29,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
208,555134,Pardubice,7,Michal,0,103,0,11,0,0,0,0,29,sociolog,Vajrauch,103,CZ,Mgr.,,55,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
209,553638,Tachov,7,Lukáš,0,103,0,16,0,0,0,0,30,projektový manažer,Klimeš,103,CZ,Ing.,,27,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
210,576964,Semily,7,Alena,0,103,0,83,0,0,0,0,31,učitelka jazyků,Bochová,99,CZ,Bc.,,24,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
211,569810,Hradec Králové,7,Tereza,0,103,0,39,0,0,0,0,32,studentka,Kynčlová,99,CZ,,,26,Strana pro otevřenou společnost,Strana pro otevřenou společnost,0,0,1,103,0,103,Str.pro otevřenou společnost,SOS
212,1,Praha,8,Milan,0,74,0,119,0,0,0,0,1,pracovník výzkumu a vývoje,Neubert,74,CZ,RNDr.,,49,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
213,599069,Orlová,8,Vladimír,0,74,0,196,0,0,0,0,2,starosta města,Farana,74,CZ,JUDr.,,51,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
214,586846,Jihlava,8,Božena,0,74,0,84,0,0,0,0,3,veterinární lékařka,Kremláčková,74,CZ,MVDr.,,48,Strana demokratického socialismu,Strana demokratického socialismu,0,0,1,074,0,74,Strana demokrat.socialismu,SDS
