,KRZAST,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADIHAHR,KRZASTstr_,KSTRANAstr_,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOSTstr_,SLOZNEPLAT
2014,4,18,26,Marie,Mudrová,Mgr.,,58,knihovnice,Cheb,554481,5,5,0,35,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2015,4,18,27,Aleš,Hora,Ing.,,72,živnostník-vydavatel,Karlovy Vary,554961,5,5,0,3,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2016,4,18,28,Pavel,Pocklan,,,35,investiční zprostředkovatel,Chodov,560383,5,5,0,9,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2017,4,18,29,Michaela,Čepeláková,,,37,zdravotní sestra,Ostrov,555428,5,5,0,38,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2018,4,18,30,Albína,Allová,,,53,kosmetička,Františkovy Lázně,554529,5,5,0,13,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2019,4,18,31,Lenka,Pejmlová,,,32,asistentka ředitele,Toužim,555657,5,5,0,14,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2020,4,18,32,Jana,Blažková,,,39,porodní asistentka,Sokolov,560286,5,5,0,20,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2021,4,18,33,Jana,Veselíková,RNDr.,,30,na mateřské dovolené,Nejdek,555380,5,5,0,18,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2022,4,18,34,Libor,Huml,,,26,technik,Karlovy Vary,554961,5,5,0,14,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2023,4,18,35,Radek,Hejna,,,45,energetik,Loket,560537,5,5,0,25,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2024,4,18,36,Hana,Fritscherová,Mgr.,,47,správkyně realit,Karlovy Vary,554961,99,5,0,12,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2025,4,18,37,Oldřich,Petrlík,Ing.,,70,chemik,Aš,554499,5,5,0,22,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2026,4,18,38,Kateřina,Zítková,,,19,studentka,Nejdek,555380,5,5,0,44,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2027,4,18,39,Karel,Rambousek,Mgr.,,29,učitel,Sokolov,560286,5,5,0,40,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2028,4,18,40,Michaela,Fuchsová,,,23,kosmetička,Ostrov,555428,99,5,0,16,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2029,4,18,41,Lubomír,Džačovský,,,27,referent zaměměřičství,Cheb,554481,5,5,0,24,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2030,4,18,42,Jaroslav,Dienes,,,22,student,Ostrov,555428,5,5,0,23,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2031,4,18,43,David,Šeterle,,,22,student,Cheb,554481,5,5,0,30,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2032,4,18,44,Monika,Šubrtová,,,27,studentka,Karlovy Vary,554961,99,5,0,21,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2033,4,18,45,Sylvie,Svobodová,,,35,projektantka,Cheb,554481,5,5,0,15,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2034,4,18,46,Vlasta,Květenská,,,48,výtvarnice,Karlovy Vary,554961,99,5,0,15,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2035,4,18,47,Martin,Mrázek,,,25,obchodní zástupce,Chodov,560383,5,5,0,15,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2036,4,18,48,Alena,Sedláková,,,30,vedoucí sekret.společnosti,Karlovy Vary,554961,99,5,0,13,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2037,4,18,49,Jana,Horáková,,,50,účetní,Libá,554618,5,5,0,12,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2038,4,18,50,Jana,Felixová,,,60,výtvarnice,Karlovy Vary,554961,99,5,0,12,,,,,,9,33,11,Sdružení pro republiku-Republikánská strana Československa,Sdružení pro republiku-Republikán.strana Českosl.,Sdruž.pro rep.-Republ.str.Čsl.,SPR-RSČ,1,011,0,0,
2039,4,25,1,Berenika,Podzemská,MUDr.,,42,lékařka,Nejdek,555380,701,701,0,644,0.0,8.13,1.0,2.0,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2040,4,25,2,Jan,Hadrava,,,53,úředník,Loket,560537,99,701,0,481,0.0,6.07,1.0,3.0,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2041,4,25,3,Jaroslav,Žák,MUDr.,,45,lékař,Karlovy Vary,554961,701,701,0,878,11.08,11.08,1.0,1.0,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2042,4,25,4,Pavel,Štál,MUDr.,,43,lékař,Františkovy Lázně,554529,99,701,0,346,0.0,4.36,1.0,4.0,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2043,4,25,5,Vratislav,Emler,PaedDr.,,53,středoškolský profesor,Karlovy Vary,554961,99,701,0,346,0.0,4.36,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2044,4,25,6,Dalibor,Stach,,,36,filmový producent,Ostrov,555428,99,701,0,69,0.0,0.87,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2045,4,25,7,Josef,Janát,,,62,starosta obce,Kyselka,555347,99,701,0,159,0.0,2.0,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2046,4,25,8,Vít,Baloun,MUDr.,,41,lékař,Karlovy Vary,554961,701,701,0,224,0.0,2.82,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2047,4,25,9,Filip,Berger,MUDr.,,36,lékař,Ostrov,555428,701,701,0,445,0.0,5.62,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2048,4,25,10,Jiří,Novák,,,45,dělník,Kraslice,560472,99,701,0,46,0.0,0.58,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2049,4,25,11,Pavlína,Ježková,Mgr.,,25,fyzioterapeut,Rotava,560600,99,701,0,48,0.0,0.6,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2050,4,25,12,Martin,Viola,,,30,hudebník,Karlovy Vary,554961,701,701,0,74,0.0,0.93,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2051,4,25,13,David,Pupala,MUDr.,,34,lékař,Cheb,554481,99,701,0,162,0.0,2.04,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2052,4,25,14,Jiří,Klikar,MUDr.,,55,lékař,Karlovy Vary,554961,99,701,0,676,0.0,8.53,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2053,4,25,15,Alena,Lomogová Švabčíková,,,50,zdravotní sestra,Mírová,537934,701,701,0,182,0.0,2.29,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2054,4,25,16,Pavel,Hranička,MUDr.,,36,lékař,Karlovy Vary,554961,5,701,0,149,0.0,1.88,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2055,4,25,17,Jitka,Valentová,,,43,zdravotní sestra,Horní Slavkov,560367,99,701,0,39,0.0,0.49,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2056,4,25,18,Margita,Cheníčková,MUDr.,,58,lékařka,Karlovy Vary,554961,701,701,0,127,0.0,1.6,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2057,4,25,19,Eduard,Kantor,PharmDr.,,52,lékárník,Karlovy Vary,554961,99,701,0,115,0.0,1.45,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2058,4,25,20,Bohumila,Petříková,,,56,houslistka,Mariánské Lázně,554642,99,701,0,44,0.0,0.55,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2059,4,25,21,Jan,Pekárek,,,20,student,Karlovy Vary,554961,99,701,0,50,0.0,0.63,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2060,4,25,22,Vilma,Machová,MUDr.,,57,lékařka,Mariánské Lázně,554642,99,701,0,48,0.0,0.6,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2061,4,25,23,Naděžda,Pilečková,MUDr.,,31,lékařka,Karlovy Vary,554961,99,701,0,78,0.0,0.98,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2062,4,25,24,Věra,Švecová,RNDr.,,50,středoškolská profesorka,Karlovy Vary,554961,99,701,0,168,0.0,2.12,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2063,4,25,25,Danuše,Klecanová,,,52,zdravotní sestra,Chodov,560383,99,701,0,64,0.0,0.8,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2064,4,25,26,Lucie,Trynerová,MUDr.,,41,lékařka,Krásná,538795,99,701,0,71,0.0,0.89,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2065,4,25,27,Petra,Říhová,MUDr.,,39,lékařka,Cheb,554481,99,701,0,126,0.0,1.59,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2066,4,25,28,Igor,Gubič,Mgr.,,58,učitel,Nejdek,555380,99,701,0,73,0.0,0.92,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2067,4,25,29,Jan,Haško,,,50,"dělník,hudebník",Karlovy Vary,554961,99,701,0,72,0.0,0.9,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2068,4,25,30,Jitka,Soukupová,Mgr.,,35,středoškolská profesorka,Chodov,578011,99,701,0,37,0.0,0.46,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2069,4,25,31,František,Vokáč,MUDr.,,56,lékař,Kolová,555258,99,701,0,85,0.0,1.07,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2070,4,25,32,Jana,Kašparová,MUDr.,,46,lékařka,Mariánské Lázně,554642,99,701,0,73,0.0,0.92,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2071,4,25,33,Vlastimil,Zázvorka,,,46,policista v.v.,Vysoká Pec,578029,99,701,0,60,0.0,0.75,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2072,4,25,34,Danuše,Šrámková,,,63,OSVČ,Sadov,555533,99,701,0,16,0.0,0.2,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2073,4,25,35,Zdeněk,Kalous,,,54,policista v.v.,Šemnice,555614,99,701,0,58,0.0,0.73,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2074,4,25,36,Martin,Jírovec,MUDr.,,44,lékař,Útvina,555681,99,701,0,56,0.0,0.7,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2075,4,25,37,Ivan,Poustka,MUDr.,,47,lékař,Karlovy Vary,554961,102,701,0,328,0.0,4.14,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2076,4,25,38,František,Matějovič,MUDr.,,63,lékař,Cheb,554481,99,701,0,239,0.0,3.01,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2077,4,25,39,Jan,Sychrava,MUDr.,,40,lékař,Karlovy Vary,554961,99,701,0,154,0.0,1.94,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2078,4,25,40,Luboš,Fišer,MUDr.,,51,lékař,Březová,537870,99,701,0,126,0.0,1.59,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2079,4,25,41,Radka,Hodačová,Mgr.,,41,učitelka,Karlovy Vary,554961,99,701,0,57,0.0,0.71,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2080,4,25,42,Miloš,Mestický,MUDr.,,44,lékař,Dalovice,537918,99,701,0,82,0.0,1.03,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2081,4,25,43,Jiří,Štuksa,MUDr.,,44,lékař,Karlovy Vary,554961,99,701,0,173,0.0,2.18,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2082,4,25,44,Petra,Mestická,MUDr.,,41,lékařka,Dalovice,537918,99,701,0,58,0.0,0.73,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2083,4,25,45,Eva,Polonyová,MUDr.,,62,lékařka,Karlovy Vary,554961,99,701,0,193,0.0,2.43,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2084,4,25,46,Pavel,Novotný,MUDr.,,53,lékař,Karlovy Vary,554961,99,701,0,157,0.0,1.98,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2085,4,25,47,Milan,Demeter,,,40,OSVČ,Karlovy Vary,554961,99,701,0,28,0.0,0.35,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2086,4,25,48,Hana,Becová,,,55,OSVČ,Karlovy Vary,554961,99,701,0,12,0.0,0.15,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2087,4,25,49,Vítězslav,Vojtek,,,27,referent,Ostrov,555428,99,701,0,36,0.0,0.45,0.0,,,10,51,169,Folklor i Společnost,Folklor i Společnost,Folklor i Společnost,FiS,1,169,0,0,
2088,4,32,1,Božena,Vojtová,,,56,učitelka MŠ,Nejdek,555380,99,137,0,40,,,,,,10,18,5,Strana zelených,Strana zelených,Strana zelených,SZ,1,005,0,0,
2089,4,32,2,Ilona,Hradecká,,,50,živnostník,Aš,554499,99,137,0,31,,,,,,10,18,5,Strana zelených,Strana zelených,Strana zelených,SZ,1,005,0,0,
2090,4,32,3,David,Skala,,,25,přejímací technik,Karlovy Vary,554961,99,137,0,40,,,,,,10,18,5,Strana zelených,Strana zelených,Strana zelených,SZ,1,005,0,0,
2091,4,32,4,Lucie,Hanzlíková,,,27,asistentka prodeje,Bukovany,560316,99,137,0,36,,,,,,10,18,5,Strana zelených,Strana zelených,Strana zelených,SZ,1,005,0,0,
2092,4,32,5,Jiří,Švamberk,,,64,důchodce,Cheb,554481,99,137,0,11,,,,,,10,18,5,Strana zelených,Strana zelených,Strana zelených,SZ,1,005,0,0,
2093,4,32,6,Iveta,Šikutová,,,27,bankovní úředník,Karlovy Vary,554961,99,137,0,22,,,,,,10,18,5,Strana zelených,Strana zelených,Strana zelených,SZ,1,005,0,0,
2094,4,33,1,Květoslava,Podzimková,,,51,podnikatelka,Mariánské Lázně,554642,99,11,0,15,,,,,,10,19,83,Moravané,Moravané,Moravané,M,1,083,0,0,
2095,4,33,2,Bohdana,Podzimková,,,33,vedoucí rezervačního oddělení,Mariánské Lázně,554642,99,11,0,15,,,,,,10,19,83,Moravané,Moravané,Moravané,M,1,083,0,0,
2096,4,33,3,Bohumil,Jecha,,,64,důchodce,Cheb,554481,11,11,0,16,,,,,,10,19,83,Moravané,Moravané,Moravané,M,1,083,0,0,
2097,4,33,4,Jakub,Karnolt,,,19,řidič,Aš,554499,99,11,0,15,,,,,,10,19,83,Moravané,Moravané,Moravané,M,1,083,0,0,
2098,4,37,1,Igor,Savič,Ing.,,71,technik,Karlovy Vary,554961,99,155,0,25,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2099,4,37,2,Taťjana,Krýslová,Ing.,,53,ekonom,Cheb,554481,99,155,0,34,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2100,4,37,3,Václav,Kubal,Mgr.,,68,učitel,Habartov,560359,155,155,0,23,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2101,4,37,4,Roman,Krejčík,,,35,vedoucí disponent,Jindřichovice,560413,99,155,0,32,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2102,4,37,5,Ivan,Hranický,,,47,tranziter přípravy,Sokolov,560286,99,155,0,13,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2103,4,37,6,Jaroslava,Ambrozková,,,61,ekonom,Kynšperk nad Ohří,560499,155,155,0,18,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2104,4,37,7,Pavel,Wolf,,,48,podnikatel,Karlovy Vary,554961,99,155,0,13,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2105,4,37,8,Jaroslav,Mudra,Ing.,,67,technik,Sokolov,560286,155,155,0,10,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2106,4,37,9,Jiří,Schraml,,,67,podnikatel,Karlovy Vary,554961,99,155,0,8,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2107,4,37,10,Pavel,Řeřicha,,,57,manažer,Karlovy Vary,554961,99,155,0,6,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2108,4,37,11,Martina,Makovcová,,,38,laborantka,Sokolov,560286,99,155,0,14,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2109,4,37,12,Eliška,Svobodová,,,25,úřednice,Cheb,554481,99,155,0,14,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2110,4,37,13,Eva,Kalabzová,,,66,učitelka,Habartov,560359,155,155,0,13,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2111,4,37,14,Josef,Korbel,Bc.,,25,živnostník,Habartov,560359,99,155,0,2,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2112,4,37,15,Pavel,Michálek,,,53,technik,Kynšperk nad Ohří,560499,99,155,0,17,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2113,4,37,16,Jan,Dvořák,,,37,vozmistr,Sokolov,560286,99,155,0,14,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2114,4,37,17,Jaroslav,Bílý,,,55,živnostník,Karlovy Vary,554961,99,155,0,9,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2115,4,37,18,Jana,Černá,,,60,úřednice,Habartov,560359,155,155,0,8,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2116,4,37,19,Štěpán,Zdvořáček,Ing.,,61,technik,Mariánské Lázně,554642,155,155,0,5,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2117,4,37,20,Hana,Manová,,,40,účetní,Kynšperk nad Ohří,560499,99,155,0,24,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2118,4,37,21,Petr,Horák,,,28,disponent,Březová,560294,99,155,0,13,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2119,4,37,22,Jaroslava,Lorenzová,Mgr.,,62,učitelka,Habartov,560359,155,155,0,7,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2120,4,37,23,Šárka,Pochmanová,,,54,ekonom,Karlovy Vary,554961,99,155,0,6,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2121,4,37,24,Hana,Winterová,,,64,porodní asistentka,Habartov,560359,155,155,0,15,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2122,4,37,25,Miluše,Kutílková,,,50,zprostředkovatelka,Libavské Údolí,560502,99,155,0,13,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2123,4,37,26,Štěpán,Dragušinec,,,63,podnikatel,Andělská Hora,538001,99,155,0,5,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2124,4,37,27,Milena,Škábová,MUDr.RNDr.,,61,lékařka,Cheb,554481,99,155,0,19,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2125,4,37,28,Ján,Chudáčik,,,64,technik,Sokolov,560286,155,155,0,4,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2126,4,37,29,Jana,Baborová,,,58,účetní,Kynšperk nad Ohří,560499,99,155,0,10,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
2127,4,37,30,Helena,Savičová,,,57,prodavačka,Karlovy Vary,554961,99,155,0,7,,,,,,10,37,155,SDŽ - Strana důstojného života,SDŽ - Strana důstojného života,SDŽ-Strana důstojného života,SDŽ,1,155,0,0,
