,VOLKRAJ,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST_x,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADINAHR,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOST_y,SLOZNEPLAT,POCMANDCR
2389,10,24,9,Roman,Jurek,,,21.0,automechanik,Okříšky,591301.0,156.0,156.0,0,82,0.0,3.58,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2390,10,24,10,Olga,Vítková,,,25.0,na mateřské dovolené,Jihlava,586846.0,99.0,156.0,0,56,0.0,2.44,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2391,10,24,11,Štěpán,De Valerio,,,55.0,bezpečnostní pracovník,Veselý Žďár,569682.0,156.0,156.0,0,20,0.0,0.87,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2392,10,24,12,Soňa,Vilingrová,,,23.0,servírka,Praha,1.0,156.0,156.0,0,40,0.0,1.74,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2393,10,24,13,Vladimír,Bambušek,,,45.0,invalidní důchodce,Slavíkovice,545180.0,156.0,156.0,0,14,0.0,0.61,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2394,10,24,14,Lukáš,Mikuš,,,25.0,agenturní zaměstnanec,Ostrava,4.0,99.0,156.0,0,10,0.0,0.43,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2395,10,24,15,Václav,Dvořák,,,24.0,operátor,Žďár nad Sázavou,595209.0,99.0,156.0,0,58,0.0,2.53,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2396,10,24,16,Bohumil,Adámek,,,30.0,agenturní zaměstnanec,Ostrava,4.0,99.0,156.0,0,11,0.0,0.48,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2397,10,24,17,Věra,Kučerová,,,62.0,důchodkyně,Světlá nad Sázavou,569569.0,156.0,156.0,0,34,0.0,1.48,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2398,10,24,18,David,Faldyna,,,31.0,jednatel firmy,Ostrava,4.0,99.0,156.0,0,34,0.0,1.48,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2399,10,24,19,Rudolf,Morávek,,,48.0,bezpečnostní pracovník,Most,567027.0,99.0,156.0,0,41,0.0,1.79,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2400,10,24,20,Jaroslava,Jindříšková,,,62.0,důchodkyně,Litvínov,567256.0,156.0,156.0,0,40,0.0,1.74,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2401,11,24,1,Tomáš,Málek,,,23.0,student,Brno,3.0,156.0,156.0,0,271,0.0,5.31,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2402,11,24,2,Simona,Skoumalová,,,24.0,provozní,Brno,3.0,156.0,156.0,0,314,0.0,6.16,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2403,11,24,3,Miroslav,Mrkvička,,,60.0,živnostník,Tišnov,584002.0,11.0,156.0,0,90,0.0,1.76,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2404,11,24,4,Arnošt,Zittner,,,33.0,podnikatel,Znojmo,593711.0,156.0,156.0,0,180,0.0,3.53,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2405,11,24,5,Josef,Křivánek,,,37.0,zámečník - svářeč,Brno,3.0,156.0,156.0,0,136,0.0,2.66,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2406,11,24,6,Erik,Lamprecht,,,22.0,dělník,Brno,3.0,156.0,156.0,0,130,0.0,2.55,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2407,11,24,7,Stanislav,Horňák,Ing.,,45.0,nábytkář a učitel nábytkářství,Veselí nad Moravou,586722.0,99.0,156.0,0,154,0.0,3.02,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2408,11,24,8,Jaroslav,Augusta,,,47.0,strojník klimatizace,Veverská Bítýška,584100.0,156.0,156.0,0,71,0.0,1.39,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2409,11,24,9,Rudolf,Pikola,,,38.0,odborný bezpečnostní pracovník,Znojmo,593711.0,156.0,156.0,0,99,0.0,1.94,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2410,11,24,10,Pavel,Serba,,,61.0,důchodce,Brno,3.0,11.0,156.0,0,42,0.0,0.82,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2411,11,24,11,Martin,Novák,,,28.0,truhlář,Znojmo,593711.0,156.0,156.0,0,82,0.0,1.6,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2412,11,24,12,Květoslav,Kratochvíl,,,50.0,řidič,Babice nad Svitavou,582794.0,11.0,156.0,0,61,0.0,1.19,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2413,11,24,13,Jan,Müller,Ing.,,68.0,důchodce,Rousínov,593559.0,156.0,156.0,0,27,0.0,0.52,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2414,11,24,14,Libor,Nedorost,JUDr. et. Mgr.,Ph.D.,40.0,právník,Brno,3.0,99.0,156.0,1,0,0.0,0.0,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2415,11,24,15,Jaroslav,Podlucký,,,57.0,kameník,Mikulovice,594431.0,11.0,156.0,0,40,0.0,0.78,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2416,11,24,16,Zdeněk,Gottlieb,,,30.0,montážní dělník,Brno,3.0,156.0,156.0,0,72,0.0,1.41,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2417,11,24,17,Milan,Salajka,,,32.0,hudební producent,Sokolnice,583898.0,156.0,156.0,0,57,0.0,1.11,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2418,11,24,18,Kristýna,Časková,,,25.0,mateřská dovolená,Brno,3.0,99.0,156.0,0,93,0.0,1.82,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2419,11,24,19,Miloš,Šrámek,,,36.0,fotograf,Brno,3.0,156.0,156.0,0,44,0.0,0.86,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2420,11,24,20,Pavel,Jílek,Ing.,,64.0,důchodce,Mikulovice,594431.0,11.0,156.0,0,36,0.0,0.7,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2421,11,24,21,Vilibald,Jeřábek,,,34.0,montážní dělník,Brno,3.0,156.0,156.0,0,77,0.0,1.51,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2422,11,24,22,David,Bielik,,,31.0,stavební dělník,Brno,3.0,156.0,156.0,0,64,0.0,1.25,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2423,11,24,23,Jiří,Staněk,,,33.0,dělník,Znojmo,593711.0,156.0,156.0,0,80,0.0,1.57,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2424,11,24,24,Jan,Kubinec,,,74.0,důchodce,Brno,3.0,156.0,156.0,0,28,0.0,0.54,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2425,11,24,25,Lukáš,Němeček,,,25.0,podnikatel,Brno,3.0,156.0,156.0,0,19,0.0,0.37,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2426,11,24,26,Veronika,Kotlanová,,,25.0,prodavačka,Brno,3.0,99.0,156.0,0,14,0.0,0.27,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2427,11,24,27,Vojtěch,Konečný,,,24.0,pracovník ostrahy,Brno,3.0,99.0,156.0,0,7,0.0,0.13,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2428,11,24,28,Jan,Dostál,,,21.0,automechanik,Brno,3.0,99.0,156.0,0,16,0.0,0.31,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2429,11,24,29,Jakub,Svoboda,,,21.0,strojírenský dělník,Brno,3.0,99.0,156.0,0,6,0.0,0.11,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2430,11,24,30,Roman,Hrabovský,,,22.0,student,Brno,3.0,99.0,156.0,0,10,0.0,0.19,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2431,11,24,31,Libor,Černý,,,26.0,řidič,Říčany,583839.0,99.0,156.0,0,13,0.0,0.25,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2432,11,24,32,Šárka,Zemanová,,,23.0,barmanka,Brno,3.0,156.0,156.0,0,25,0.0,0.49,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2433,11,24,33,Jan,Hráček,,,25.0,pekař,Brno,3.0,156.0,156.0,0,15,0.0,0.29,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2434,11,24,34,Petr,Golich,,,39.0,živnostník,Ostrava,4.0,99.0,156.0,0,9,0.0,0.17,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2435,12,24,2,Jiří,Dufek,,,58.0,technik,Olomouc,500496.0,11.0,156.0,0,102,0.0,2.6,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2436,12,24,3,Alena,Ovčačíková,PhDr.,,54.0,historička a spisovatelka,Olomouc,500496.0,83.0,156.0,0,181,0.0,4.62,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2437,12,24,4,František,Dichter,Ing.,,67.0,důchodce,Samotišky,547077.0,156.0,156.0,0,70,0.0,1.78,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2438,12,24,5,Roman,Sláma,,,47.0,živnostník,Olomouc,500496.0,11.0,156.0,0,116,0.0,2.96,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2439,12,24,6,Petr,Komárek,,,38.0,manažer,Ostrava,4.0,99.0,156.0,0,51,0.0,1.3,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2440,12,24,7,Pavel,Ryšlink,,,67.0,důchodce,Olomouc,500496.0,11.0,156.0,0,43,0.0,1.09,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2441,12,24,8,Josef,Formánek,,,26.0,zedník,Velká Bystřice,505609.0,156.0,156.0,0,139,0.0,3.55,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2442,12,24,9,Jiří,Skovajsa,,,50.0,technik,Olomouc,500496.0,11.0,156.0,0,45,0.0,1.15,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2443,12,24,10,Antonín,Poledník,,,27.0,stavební dělník,Velká Bystřice,505609.0,156.0,156.0,0,129,0.0,3.29,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2444,12,24,11,Libor,Lorenc,,,37.0,strojní technik,Šternberk,505188.0,99.0,156.0,0,62,0.0,1.58,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2445,12,24,12,Pavel,Blajze,,,58.0,dělník,Uhelná,541214.0,11.0,156.0,0,67,0.0,1.71,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2446,12,24,13,Vladimír,Grunt,,,50.0,řidič,Olomouc,500496.0,156.0,156.0,0,84,0.0,2.14,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2447,12,24,14,Pavel,Šmíd,,,34.0,sklenář,Olomouc,500496.0,99.0,156.0,0,55,0.0,1.4,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2448,12,24,15,Milan,Gamba,,,45.0,elektromechanik,Štěpánov,505161.0,11.0,156.0,0,35,0.0,0.89,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2449,12,24,16,Martin,Crha,,,37.0,vlakvedoucí,Olomouc,500496.0,11.0,156.0,0,73,0.0,1.86,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2450,12,24,17,Marek,Rampouch,,,33.0,dělník,Ptení,589942.0,11.0,156.0,0,81,0.0,2.07,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2451,12,24,18,Emil,Koutný,,,56.0,živnostník,Šternberk,505188.0,99.0,156.0,0,29,0.0,0.74,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2452,12,24,19,René,Vícha,,,34.0,řidič,Ostrava,4.0,99.0,156.0,0,33,0.0,0.84,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2453,12,24,20,Jan,Jaroš,,,30.0,mistr,Ostrava,4.0,99.0,156.0,0,71,0.0,1.81,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2454,12,24,21,Zlata,Vozariková,,,46.0,referentka obchodu,Klášterec nad Ohří,563129.0,99.0,156.0,0,58,0.0,1.48,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2455,12,24,22,Daniel,Holinka,,,24.0,vedoucí provozu,Ostrava,4.0,99.0,156.0,0,83,0.0,2.12,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2456,12,24,23,Libor,Pavlínek,,,39.0,technik,Ostrava,4.0,99.0,156.0,0,51,0.0,1.3,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2457,14,24,1,Václav,Komárek,Mgr.,,66.0,emeritní ředitel-pedagog,Ostrava,4.0,156.0,156.0,0,590,0.0,7.77,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2458,14,24,2,Tomáš,Höger,,,30.0,pracovník ostrahy,Havířov,555088.0,156.0,156.0,0,255,0.0,3.36,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2459,14,24,3,Miroslav,Mrkva,,,50.0,obchodní manažer,Velké Heraltice,510891.0,156.0,156.0,0,226,0.0,2.97,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2460,14,24,4,Lukáš,Besta,,,26.0,strojník,Frýdlant nad Ostravicí,598143.0,156.0,156.0,0,209,0.0,2.75,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2461,14,24,5,Iveta,Machová,,,36.0,sekretářka,Ostrava,4.0,156.0,156.0,0,228,0.0,3.0,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2462,14,24,6,Lucie,Pekárková,Ing. Bc.,,34.0,procesní analytik,Ostrava,4.0,99.0,156.0,0,271,0.0,3.57,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2463,14,24,7,David,Kundľa,,,21.0,horník,Těrlicko,599158.0,156.0,156.0,0,199,0.0,2.62,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2464,14,24,8,Pavel,Matějný,,,42.0,důlní technik,Chotěbuz,555291.0,156.0,156.0,0,115,0.0,1.51,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2465,14,24,9,Pavel,Kozlovský,,,46.0,horník - předák,Havířov,555088.0,156.0,156.0,0,179,0.0,2.35,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2466,14,24,10,Jiří,Poledno,,,63.0,chemik,Ostrava,4.0,156.0,156.0,0,87,0.0,1.14,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2467,14,24,11,René,Segeťa,Ing.,,54.0,vědeckovýzkumný pracovník VŠ,Ostrava,4.0,99.0,156.0,0,215,0.0,2.83,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2468,14,24,12,Robin,Gažik,,,30.0,podnikatel,Opava,505927.0,156.0,156.0,0,112,0.0,1.47,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2469,14,24,13,Pavel,Štyak,,,32.0,skladník - lešenář,Orlová,599069.0,156.0,156.0,0,60,0.0,0.79,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2470,14,24,14,Josef,Galajda,Ing.,,54.0,programátor,Havířov,555088.0,99.0,156.0,0,111,0.0,1.46,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2471,14,24,15,Petr,Dopirák,,,21.0,stavební dělník,Ostrava,4.0,156.0,156.0,0,174,0.0,2.29,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2472,14,24,16,Miroslav,Hanák,,,37.0,dělník,Frýdek-Místek,598003.0,99.0,156.0,0,96,0.0,1.26,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2473,14,24,17,Vilém,Fronček,,,47.0,ředitel společnosti,Ostrava,4.0,156.0,156.0,0,151,0.0,1.99,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2474,14,24,18,Václav,Černota,,,26.0,číšník,Havířov,555088.0,156.0,156.0,0,98,0.0,1.29,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2475,13,24,1,Martin,Košťál,Ing.,,28.0,prezident asociace trenérů,Praha 5,500143.0,156.0,156.0,0,157,0.0,6.92,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2476,13,24,2,Jiří,Dudák,,DiS.,29.0,radiologický asistent,Kroměříž,588296.0,156.0,156.0,0,157,0.0,6.92,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2477,13,24,3,Bohdan,Grygařík,,,42.0,dělník,Valašské Meziříčí,545058.0,156.0,156.0,0,131,0.0,5.77,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2478,13,24,4,Jiří,Varadínek,,,31.0,elektromontér,Hulín,588491.0,156.0,156.0,0,102,0.0,4.49,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2479,13,24,5,Petr,Šopík,,,36.0,obchodní manažer,Hulín,588491.0,99.0,156.0,0,64,0.0,2.82,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2480,13,24,6,Michal,Novák,,,44.0,technik,Spytihněv,585793.0,156.0,156.0,0,67,0.0,2.95,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2481,13,24,7,Petr,Bursa,,,45.0,podnikatel,Mirošov,559997.0,99.0,156.0,0,19,0.0,0.83,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
2482,13,24,8,David,Šiška,,,32.0,živnostník,Hulín,588491.0,99.0,156.0,0,40,0.0,1.76,0,0,0,156,Dělnická strana sociální spravedlnosti,Dělnická strana sociální spravedlnosti,Dělnic.str.sociální spravedl.,DSSS,1,156,00000000000000,0,,0.0
