,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,POHLAVI,NAZEV_VS
135,41,12,659,Luděk,Jeništa,Mgr.,,51,"starosta města Vlašim, pedagog",Vlašim,530883,99,166,0,6198,16.19,16.19714629174724,2,0,9918,55.05,55.05717775063839,1,0,,"Koalice ""STAN"" a TOP 09"
136,44,1,53,Magda,Křivanová,PhDr.,,47,starostka města,Hlinsko,571393,53,53,0,4542,10.77,10.77171180572024,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
137,44,2,47,Milan,Plodík,,,56,osoba sam. výděl. činná,Havlíčkův Brod,568414,47,47,0,7127,16.9,16.90224351373144,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
138,44,3,137,Marta,Lederová,Mgr.,,54,ředitelka ZŠ a MŠ,Chrudim,571164,99,137,0,1083,2.56,2.568420054072,0,0,0,0.0,0.0,0,0,,Suverenita-Strana zdravého rozumu
139,44,4,80,Jan,Veleba,Ing.,,65,Prezident Agrární komory,Velké Meziříčí,597007,99,80,0,8843,20.97,20.97187307309206,2,0,13500,59.73,59.73451327433628,1,0,,Nezávislí kandidáti
140,44,5,80,David,Kasal,MUDr.,,43,"lékař, primář Dět. oddělení",Chrudim,571164,99,80,0,4466,10.59,10.59147180192572,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
141,44,6,659,Zdeněk,Juračka,Ing.,,67,manažer,Kroměříž,588296,99,721,0,646,1.53,1.53204003225347,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
142,44,7,129,Petr,Řezníček,Mgr.,,61,starosta,Chrudim,571164,129,129,0,3786,8.97,8.97879808376417,0,0,0,0.0,0.0,0,0,,SNK Evropští demokraté
143,44,8,80,Emanuel,Žďárský,RNDr.,CSc.,55,"vědec, vysokoškolský pedagog",Hošťalovice,571482,99,80,0,2953,7.0,7.00327277901626,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
144,44,9,714,Petr,Lichtenberg,,,53,technicko-ekonomický pracovník,Chrudim,571164,714,714,0,1381,3.27,3.27515059526632,0,0,0,0.0,0.0,0,0,,Strana svobodných občanů
145,44,10,7,Tomáš,Škaryd,Ing.,,44,radní kraje,Chotěboř,568759,7,7,0,7339,17.4,17.40501826115827,2,0,9100,40.26,40.26548672566371,0,0,,Česká strana sociálně demokratická
146,47,1,143,Jiří,Klepsa,Ing.,,47,starosta města Jaroměř,Jaroměř,574121,99,143,0,3331,9.73,9.73236720621749,0,0,0,0.0,0.0,0,0,,Spojení demokraté - Sdružení nezávislých
147,47,2,80,Petr,Fejfar,Bc.,,53,sociálně-právní poradce,Česká Skalice,573990,99,80,0,2532,7.39,7.39788464909717,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
148,47,3,80,Petr,Pakosta,Ing.,,55,senátor Parlamentu ČR,Náchod,573868,99,80,0,4345,12.69,12.69502717232513,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
149,47,4,7,Lubomír,Franc,Bc.,,59,hejtman KHK,Broumov,573922,7,7,0,5444,15.9,15.90603634663705,2,0,9435,61.82,61.82020705019001,1,0,,Česká strana sociálně demokratická
150,47,5,47,Soňa,Marková,Mgr.,,49,poslankyně PS PČR,Náchod,573868,47,47,0,5650,16.5,16.50791795710863,2,0,5827,38.17,38.17979294980998,0,0,,Komunistická strana Čech a Moravy
151,47,6,768,Václava,Domšová,,,55,krajská zastupitelka,Deštné v Orlických horách,576247,99,768,0,2859,8.35,8.35329866183603,0,0,0,0.0,0.0,0,0,,ANO 2011
152,47,7,53,Zdeňka,Horníková,Mgr.,,59,poslankyně PS PČR,Náchod,573868,53,53,0,3145,9.18,9.18892070355869,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
153,47,8,137,Renata,Hodovalová,,,43,živnostník,Náchod,573868,99,137,0,1448,4.23,4.23070180564483,0,0,0,0.0,0.0,0,0,,Suverenita-Strana zdravého rozumu
154,47,9,144,Jiří,Štětina,MUDr.,,70,lékař,Hradec Králové,569810,99,144,0,449,1.31,1.31186817039677,0,0,0,0.0,0.0,0,0,,Věci veřejné
155,47,10,659,Bedřich,Moldan,prof. RNDr.,"CSc., dr.h.c.",76,"ekolog, profesor UK",Praha 6,500178,721,721,0,2066,6.03,6.03634663705954,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
156,47,11,1,Miroslav,Štěpán,Ing.,genmjr. v. v.,62,bezpečnostní poradce,Trnov,576824,99,1,0,2957,8.63,8.63963069011862,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
157,50,1,47,Zuzka,Bebarová Rujbrová,JUDr.,,61,poslankyně PS PČR,Blansko,581283,47,47,0,6424,18.66,18.66465221686326,2,0,4515,30.28,30.28372124220269,0,0,,Komunistická strana Čech a Moravy
158,50,2,716,Stanislav,Vodička,,,57,Podnikatel,Svitavy,577731,99,716,0,2818,8.18,8.18757626823173,0,0,0,0.0,0.0,0,0,,Strana soukromníků České republiky
159,50,3,659,Hana,Štěpánová,Mgr.,,53,starostka,Morašice,578428,166,166,0,2893,8.4,8.40548550177232,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
160,50,4,53,Harald,Čadílek,MUDr.,,46,Primář gynekol.-porodního odd.,Svitavy,577731,53,53,0,4894,14.21,14.21930385263524,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
161,50,5,1,Vojtěch,Stříteský,,,51,místostarosta,Litomyšl,578347,99,1,0,6251,18.16,18.16200825149631,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
162,50,6,140,Jaroslav,Novák,,,45,novinář,Pohledy,578550,99,140,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,Balbínova poetická strana
163,50,7,7,Radko,Martínek,Mgr.,,56,hejtman,Moravská Třebová,578444,7,7,0,11138,32.36,32.3609739090011,2,0,10394,69.71,69.7162787577973,1,0,,Česká strana sociálně demokratická
164,53,1,1,Josef,Herbrych,,,49,starosta městyse Rokytnice/R.,Rokytnice nad Rokytnou,591611,99,1,0,4884,14.72,14.72770037995295,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
165,53,2,53,Vítězslav,Jonáš,,,57,senátor,Dukovany,590576,53,53,0,5784,17.44,17.44165008141849,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
166,53,3,47,Josef,Zahradníček,,,55,starosta obce Studenec,Studenec,591769,47,47,0,8945,26.97,26.9736445328991,2,0,7909,41.89,41.89976689976689,0,0,,Komunistická strana Čech a Moravy
167,53,4,7,František,Bublan,Mgr.,,61,poslanec PS P ČR,Veverská Bítýška,584100,99,7,0,9089,27.4,27.40787648513358,2,0,10967,58.1,58.1002331002331,1,0,,Česká strana sociálně demokratická
168,53,5,166,Vlastimil,Bařinka,Ing.,,54,starosta,Moravské Budějovice,591181,99,166,0,4460,13.44,13.44912852059586,0,0,0,0.0,0.0,0,0,,STAROSTOVÉ A NEZÁVISLÍ
169,56,1,47,Zdeněk,Tesařík,,,46,starosta obce Tvrdonice,Tvrdonice,584941,47,47,0,5466,18.17,18.17577228743391,2,0,4819,34.45,34.45342103381711,0,0,,Komunistická strana Čech a Moravy
170,56,2,53,Pavel,Procházka,Ing.,,53,starosta města Velké Pavlovice,Velké Pavlovice,585017,53,53,0,3074,10.22,10.22179363548698,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
171,56,3,724,Radim,Uzel,MUDr.,CSc.,72,lékař,Praha,1,724,724,0,1408,4.68,4.68194061117946,0,0,0,0.0,0.0,0,0,,Strana Práv Občanů ZEMANOVCI
172,56,4,1,Richard,Zemánek,Mgr.,,44,středoškolský učitel,Břeclav,584291,1,1,0,3263,10.85,10.85026435673195,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
173,56,5,24,Miroslav,Volařík,Ing.,,63,vinař,Dolní Dunajovice,584428,99,24,0,2269,7.54,7.54497389685099,0,0,0,0.0,0.0,0,0,,Konzervativní strana
174,56,6,659,Luděk,Mikulecký,Ing.,LL.M.,47,manažer,Břeclav,584291,99,721,0,2201,7.31,7.31885744687926,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
175,56,7,764,Stanislav,Palša,"RNDr., Mgr.",,44,vědecký pracovník v onkologii,Brno,3,764,764,0,283,0.94,0.94104346091178,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
176,56,8,80,Eva,Klimovičová,MUDr.,,52,lékařka - gynekolog-porodník,Břeclav,584291,99,80,0,2865,9.52,9.52681807601503,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
177,56,9,7,Jan,Hajda,Ing.,,62,senátor,Pavlov,584771,7,7,0,7992,26.57,26.57533335550161,2,0,9168,65.54,65.54657896618288,1,0,,Česká strana sociálně demokratická
178,56,10,129,Zbyněk,Chlumecký,Mgr.,,48,učitel,Břeclav,584291,99,129,0,1252,4.16,4.16320287300901,0,0,0,0.0,0.0,0,0,,SNK Evropští demokraté
179,59,1,158,Petr,Kovač,Mgr.,,57,ředitel Gym. Matyáše Lercha,Brno,3,99,158,0,2342,8.46,8.46893758588269,0,0,0,0.0,0.0,0,0,,"""Sdružení nestraníků"""
180,59,2,1,Daniel,Rychnovský,MUDr.,,55,lékař - chirurg,Brno,3,1,1,0,4018,14.52,14.52954364648875,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
181,59,3,720,Patrik,Doležal,,,40,operátor,Brno,3,720,720,0,855,3.09,3.0917769581254,0,0,0,0.0,0.0,0,0,,Česká pirátská strana
182,59,4,768,Rostislav,Vyzula,prof. MUDr.,CSc.,59,přednosta kliniky,Brno,3,99,768,0,1677,6.06,6.06422217400737,0,0,0,0.0,0.0,0,0,,ANO 2011
183,59,5,47,Martin,Říha,,,43,soudní exekutor,Brno,3,47,47,0,2115,7.64,7.6480798437839,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
184,59,6,7,Stanislava,Slavíková,,,52,zástupkyně odborových svazů,Brno,3,7,7,0,4788,17.31,17.31395096550227,2,0,3827,26.24,26.24288555166975,0,0,,Česká strana sociálně demokratická
185,59,7,764,Viliam,Záthurecký,Ing.,"MBA, Ph.D.",53,"vysokoškolský učitel, ekonom",Brno,3,764,764,0,145,0.52,0.52433644319085,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
186,59,8,659,Karel,Rais,prof. Ing.,"CSc.,MBA,dr.h.c",62,rektor VUT v Brně,Brno,3,99,721,0,2202,7.96,7.96268170969841,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
187,59,9,5,Eliška,Wagnerová,JUDr.,Ph.D.,64,emeritní soudkyně,Brno,3,99,5,0,7396,26.74,26.74477471613509,2,0,10756,73.75,73.75711444833024,1,0,,Strana zelených
188,59,10,53,Richard,Svoboda,PhDr.,MBA,48,senátor,Brno,3,53,53,0,2116,7.65,7.65169595718521,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
189,62,1,7,Božena,Sekaninová,,,55,senátorka,Prostějov,589250,7,7,0,14184,42.65,42.65992962194351,2,0,12313,73.3,73.30912121933792,1,0,,Česká strana sociálně demokratická
190,62,2,659,Aleš,Nevrla,MUDr.,,56,lékař,Prostějov,589250,99,721,0,4304,12.94,12.94475021805167,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
191,62,3,47,Jaroslav,Šlambor,PaedDr.,,63,OSVČ - poradenská činnost,Prostějov,589250,47,47,0,6311,18.98,18.98102198562362,2,0,4483,26.69,26.69087878066206,0,0,,Komunistická strana Čech a Moravy
192,62,4,1,Pavel,Horák,Ing.,,48,náměstek hejtmana,Grygov,501841,1,1,0,4234,12.73,12.73421757045324,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
193,62,5,53,Ladislav,Županič,Mgr.,,69,"herec, dabér",Praha 4,500119,99,53,0,4216,12.68,12.68008060392793,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
194,65,1,7,Miloslav,Vlček,Ing.,,51,OSVČ,Zlaté Hory,597996,7,7,0,6746,22.71,22.71227526765874,2,0,8227,44.47,44.47507838685263,0,0,,Česká strana sociálně demokratická
195,65,2,80,Roman,Gawlas,Ing.,,60,"důlní technik, zeměměřič",Česká Ves,569356,99,80,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
196,65,3,80,Jan,Kubíček,,,51,"starosta, OSVČ",Janoušov,553212,99,80,0,2703,9.1,9.10039727964446,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
197,65,4,764,Vilém,Bruk,MUDr.,MBA,53,lékař,Olomouc,500496,764,764,0,396,1.33,1.33324355262271,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
198,65,5,594,Zdeněk,Brož,Mgr. Bc.,,55,starosta,Šumperk,523704,99,1,0,7578,25.51,25.51343343882566,2,0,10271,55.52,55.52492161314736,1,0,,Koalice KDU-ČSL a NV
199,65,6,53,Petr,Procházka,Mgr.,,49,ředitel střední školy,Jeseník,536385,53,53,0,4483,15.09,15.09325971315062,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
200,65,7,659,Jana,Němečková,Ing.,,50,místostarostka,Libina,539961,166,166,0,1833,6.17,6.17130159585213,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
201,65,8,759,Jiří,Novák,,,57,podnikatel,Praha 5,500143,99,759,0,238,0.8,0.80129284223284,0,0,0,0.0,0.0,0,0,,SUVERENITA - Blok Jany Bobošíkové
202,65,9,47,František,Mencner,,,63,sociální poradce,Jeseník,536385,99,47,0,5725,19.27,19.27479631001279,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
203,68,1,659,Tomáš,Papuga,MUDr.,,45,lékař,Bolatice,506214,721,721,0,3466,11.28,11.28512356331195,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
204,68,2,1,Josef,Stiborský,,,58,poradce pro rehabilit. pomůcky,Opava,505927,99,1,0,4543,14.79,14.79178198157132,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
205,68,3,93,Jindřich,Skařupa,Ing.,,57,systémový inženýr,Hradec nad Moravicí,507270,93,93,0,1551,5.04,5.04997883632338,0,0,0,0.0,0.0,0,0,,Komunistická strana Československa
206,68,4,53,Václav,Vlček,MUDr.,,65,lékař,Opava,505927,53,53,0,6214,20.23,20.23247484778432,2,0,6901,37.76,37.76610299348765,0,0,,Občanská demokratická strana
207,68,5,47,Miroslav,Opálka,RSDr.,,60,poslanec PS PČR,Opava,505927,47,47,0,5592,18.2,18.20727379285644,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
208,68,6,7,Vladimír,Plaček,MUDr. Mgr.,,47,ředitel USP Hrabyně,Pustá Polom,509736,7,7,0,9347,30.43,30.43336697815257,2,0,11372,62.23,62.23389700651234,1,0,,Česká strana sociálně demokratická
209,71,1,53,Dagmar,Molendová,MUDr.,,55,lékař - onkolog,Ostrava,4,53,53,0,2786,10.57,10.57666755248471,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
210,71,2,159,Radoslav,Štědroň,,,57,"ekolog, geograf",Ostrava,4,159,159,0,424,1.6,1.60965794768611,0,0,0,0.0,0.0,0,0,,Strana práce
211,71,3,755,Leopold,Sulovský,Ing.,,58,majitel obchodu HUDY sport,Ostrava,4,99,755,0,8364,31.75,31.75278083595915,2,0,9232,58.52,58.52297939778129,1,0,,Ostravak
212,71,4,93,Růžena,Šarišská,MUDr.,,68,praktický lékař,Ostrava,4,93,93,0,1800,6.83,6.83345355149766,0,0,0,0.0,0.0,0,0,,Komunistická strana Československa
213,71,5,724,Petr,Lachnit,Ing.,CSc.,62,ředitel obchodní firmy,Ostrava,4,724,724,0,691,2.62,2.62328689115827,0,0,0,0.0,0.0,0,0,,Strana Práv Občanů ZEMANOVCI
214,71,6,47,Leo,Luzar,Ing.,,47,OSVČ,Ostrava,4,47,47,0,3979,15.1,15.105728711894,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
215,71,7,7,Karel,Sibinský,Mgr.,,62,starosta,Ostrava,4,7,7,0,8297,31.49,31.49842450932007,2,0,6543,41.47,41.4770206022187,0,0,,Česká strana sociálně demokratická
216,74,1,47,Milada,Halíková,PaedDr.,,62,poslankyně PS  PČR,Havířov,555088,99,47,0,9115,29.56,29.56919483552845,2,0,6510,40.29,40.29213344061397,0,0,,Komunistická strana Čech a Moravy
217,74,2,764,Jan,Odložilík,Ing.,,58,manažer projektu,Kopřivnice,599565,99,764,0,331,1.07,1.07376889638616,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
218,74,3,53,Radomil,Schreiber,MUDr.,,40,zubní lékař,Havířov,555088,53,53,0,3363,10.9,10.90962174787517,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
219,74,4,159,Jana,Lorencová,,,72,novinářka,Ostrava,4,99,159,0,5320,17.25,17.25815869720365,0,0,0,0.0,0.0,0,0,,Strana práce
220,74,6,7,Petr,Vícha,Ing.,,49,starosta,Bohumín,599051,7,7,0,12697,41.18,41.18925582300655,2,0,9647,59.7,59.70786655938602,1,0,,Česká strana sociálně demokratická
221,77,1,759,Karel,Nedbálek,JUDr. Ing.,Ph.D.,55,předseda zem. družstva,Zlín,585068,759,759,0,557,1.61,1.61505451171421,0,0,0,0.0,0.0,0,0,,SUVERENITA - Blok Jany Bobošíkové
222,77,2,47,Vladimír,Místecký,,,60,strojvedoucí,Valašské Meziříčí,545058,47,47,0,4244,12.3,12.30572952911157,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
223,77,3,764,Marie,Hořčicová,,,55,ředitelka obchodní společnosti,Nový Hrozenkov,544566,764,764,0,467,1.35,1.35409417768499,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
224,77,4,7,Jindřich,Šnejdrla,Ing.,,54,viceprezident Agrární kom. ČR,Valašské Meziříčí,545058,7,7,0,5738,16.63,16.63767107399675,2,0,5793,27.86,27.86703867615932,0,0,,Česká strana sociálně demokratická
225,77,5,83,Aleš,Bardoň,,,64,důchodce,Rožnov pod Radhoštěm,544841,83,83,0,589,1.7,1.70784040825794,0,0,0,0.0,0.0,0,0,,Moravané
226,77,6,1,Jiří,Čunek,,,53,senátor,Vsetín,541630,1,1,0,16306,47.28,47.28021340756205,2,0,14995,72.13,72.13296132384068,1,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
227,77,7,80,Jindřich,Cahlík,,,51,strojvedoucí ČD CARGO,Valašské Meziříčí,545058,99,80,0,2293,6.64,6.64868939921131,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
228,77,8,53,Jiří,Částečka,,,51,starosta,Valašské Meziříčí,545058,53,53,0,4294,12.45,12.45070749246114,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
229,80,1,1,Ludvík,Hovorka,Ing.,,49,projektant,Šumice,592676,1,1,0,6398,16.45,16.45660785019805,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
230,80,2,80,Tomio,Okamura,,,40,"manažer, ek. a pol. publicista",Praha 10,500224,99,80,0,11772,30.27,30.27933535675703,2,0,17401,66.23,66.23401339829476,1,0,,Nezávislí kandidáti
231,80,3,7,Stanislav,Mišák,MVDr.,,59,hejtman Zlínského kraje,Otrokovice,585599,7,7,0,9740,25.05,25.05272904984824,2,0,8871,33.76,33.76598660170523,0,0,,Česká strana sociálně demokratická
232,80,4,47,Václav,Ransdorf,Ing.,,67,soudní znalec,Otrokovice,585599,99,47,0,2896,7.44,7.44894284685426,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
233,80,5,764,Ivo,Spáčil,Ing.,,46,ekonom,Babice,592013,764,764,0,176,0.45,0.45269818406296,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
234,80,6,643,Jana,Juřenčáková,Ing.,,49,"senátorka, ekonomka",Rokytnice,556980,166,166,0,4736,12.18,12.18169658933072,0,0,0,0.0,0.0,0,0,,STAROSTOVÉ A NEZÁVISLÍ a Zlínské hnutí nezávislých
235,80,7,53,František,Hubáček,PhDr.,,53,starosta,Luhačovice,585459,53,53,0,3160,8.12,8.12799012294871,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
