,KRZAST,KSTRANA,PORCISLO,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,POCHLASU,POCPROC,POCPROCVSE,MANDAT,PORADIMAND,PORADIHAHR,KRZASTstr_,KSTRANAstr_,VSTRANA,NAZEVCELK,NAZEV_STRK,ZKRATKAK30,ZKRATKAK8,POCSTRVKO,SLOZENI,STAVREG,PLATNOSTstr_,SLOZNEPLAT
1802,3,10,34,Jan,Kuneš,Ing.,,43.0,projektový manažer,Plzeň,2.0,99.0,129.0,0,22,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1803,3,10,35,Vlastimil,Zwiefelhofer,Mgr.,,59.0,učitel,Klatovy,555771.0,99.0,129.0,0,244,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1804,3,10,36,Vlastimil,Vrátník,,,54.0,mistr výroby,Ždírec,558605.0,99.0,702.0,0,37,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1805,3,10,37,Olga,Prudková,Ing.,,54.0,učitelka,Plzeň,2.0,99.0,129.0,0,37,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1806,3,10,38,Jaroslav,Wuchterle,Ing.,,58.0,obchodní manažer,Křenovy,553832.0,99.0,129.0,0,17,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1807,3,10,39,Jiří,Zelený,MVDr.,,64.0,veterinář,Sušice,557153.0,129.0,129.0,0,92,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1808,3,10,40,Jaromír,Nedorost,,,73.0,výtvarník,Horní Bělá,558877.0,99.0,129.0,0,13,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1809,3,10,41,Václav,Spour,Ing.,,62.0,obchodní zástupce,Plzeň,2.0,99.0,702.0,0,8,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1810,3,10,42,Vladimír,Nový,Ing.,,40.0,specialista audiovize,Plzeň,2.0,99.0,129.0,0,37,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1811,3,10,43,Jana,Kučerová,Ing.,,50.0,majitelka obchodu,Klatovy,555771.0,99.0,129.0,0,55,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1812,3,10,44,Helena,Šteinová,Ing.,,42.0,ekonomka-manažerka,Plzeň,2.0,99.0,129.0,0,47,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1813,3,10,45,Josef,Majer,,,51.0,jednatel společnosti,Klatovy,555771.0,99.0,129.0,0,46,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1814,3,10,46,Václav,Ženíšek,Ing.,,64.0,stavební inženýr,Plzeň,2.0,99.0,129.0,0,50,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1815,3,10,47,Stanislav,Dubský,,,55.0,vedoucí výroby,Klatovy,555771.0,99.0,129.0,0,37,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1816,3,10,48,Miroslav,Tázler,,,50.0,výtvarník,Hradec,557731.0,99.0,129.0,0,49,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1817,3,10,49,Jaroslav,Hostaš,,,58.0,živnostník,Klatovy,555771.0,99.0,129.0,0,67,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1818,3,10,50,Stanislav,Halámka,,,58.0,skladník,Plzeň,2.0,99.0,129.0,0,9,0.0,0.0,0.0,0.0,,12,65,736,"REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA","REPUBL.STR.ČECH,MORAVY A SLEZ.",RSČMS,1,736,0,0,
1819,3,22,1,Jiří,Fejfar,,,55.0,starosta obce,Střížovice,558401.0,764.0,764.0,0,71,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1820,3,22,2,Jiří,Janoušek,Ing.,,49.0,správce lesů,Měcholupy,539716.0,764.0,764.0,0,48,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1821,3,22,3,Jiřina,Eretová,,,60.0,učitelka,Domažlice,553425.0,99.0,764.0,0,15,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1822,3,22,4,Jiří,Hrubý,,,48.0,manažer,Plzeň,2.0,99.0,764.0,0,11,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1823,3,22,5,Anna,Ihnátová,,,52.0,referent majetkové správy,Zruč-Senec,559679.0,764.0,764.0,0,17,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1824,3,22,6,Radka,Hrubá,,,43.0,radiologický asistent,Blovice,557587.0,99.0,764.0,0,13,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1825,3,22,7,Ladislav,Mourek,,,50.0,elektromontér,Dražeň,578665.0,764.0,764.0,0,12,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1826,3,22,8,Karel,Polívka,,,36.0,řidič,Blovice,557587.0,764.0,764.0,0,21,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1827,3,22,9,Jan,Kadlec,,,53.0,revizní technik,Plzeň,2.0,764.0,764.0,0,22,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1828,3,22,10,Hana,Štefanisková,,,39.0,živnostník,Bezdružice,560740.0,99.0,764.0,0,7,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1829,3,22,11,Václav,Hrubý,,,48.0,technický pracovník,Střížovice,558401.0,99.0,764.0,0,16,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1830,3,22,12,Václava,Kynclová,,,25.0,sekretářka,Spálené Poříčí,558362.0,764.0,764.0,0,7,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1831,3,22,13,Pavel,Kraft,,,41.0,technik,Spálené Poříčí,558362.0,764.0,764.0,0,19,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1832,3,22,14,Michéle,Débieux,,,35.0,živnostník,Louňová,558010.0,99.0,764.0,0,1,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1833,3,22,15,Tomáš,Gritz,,,35.0,technik specialista,Spálené Poříčí,558362.0,764.0,764.0,0,4,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1834,3,22,16,Lenka,Štefanisková,,,44.0,zdravotní sestra,Bezdružice,560740.0,99.0,764.0,0,9,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1835,3,22,17,Jan,Kadlec,Ing.,,27.0,programátor,Plzeň,2.0,99.0,764.0,0,18,0.0,0.0,0.0,0.0,,13,27,587,Koalice Strany soukromníků České republiky a Konzervativní strany,Koalice KONS a SsČR,Koalice KONS a SsČR,KONSSsČR,2,"024,716",0,0,
1836,5,8,16,Kateřina,Chadimová,,,42.0,technik,Lovosice,565229.0,724.0,724.0,0,43,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1837,5,8,17,Milan,Hrachovina,Ing.,,49.0,zástupce lesního,Stráž nad Ohří,555584.0,724.0,724.0,0,63,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1838,5,8,18,Milan,Sulanský,,,52.0,revírník,Chomutov,562971.0,724.0,724.0,0,88,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1839,5,8,19,Jaroslav,Čermák,,,39.0,vedoucí prodeje,Teplice,567442.0,724.0,724.0,0,36,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1840,5,8,20,Michaela,Slaninová,,,19.0,studentka,Litoměřice,564567.0,724.0,724.0,0,53,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1841,5,8,21,Miroslav,Jirkovský,,,56.0,podnikatel,Libočany,530590.0,99.0,724.0,0,46,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1842,5,8,22,Zdeněk,Kučera,,,42.0,OSVČ,Duchcov,567515.0,724.0,724.0,0,48,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1843,5,8,23,Petra,Wittová,,,47.0,pracovnice v sociálních služ.,Kadaň,563102.0,724.0,724.0,0,48,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1844,5,8,24,Martin,Šanda,,,24.0,řidič,Teplice,567442.0,724.0,724.0,0,44,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1845,5,8,25,Jarmila,Burešová,,,56.0,OSVČ,Varnsdorf,562882.0,724.0,724.0,0,51,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1846,5,8,26,Ondřej,Lívanec,,,26.0,finanční poradce,Litoměřice,564567.0,724.0,724.0,0,33,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1847,5,8,27,Miloslav,Vodička,MUDr.,,49.0,lékař,Ústí nad Labem,554804.0,99.0,724.0,0,166,0.0,0.0,0.0,0.0,,1,16,716,Strana soukromníků České republiky,Strana soukromníků České republiky,Strana soukromníků ČR,SsČR,1,716,0,0,
1848,6,90,16,Martin,Krajíc,Mgr.,,32.0,středoškolský pedagog,Semily,576964.0,99.0,780.0,0,141,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1849,6,90,17,Martin,Šabat,MUDr.,,64.0,lékař - pediatr,Jablonec nad Jizerou,577162.0,99.0,780.0,0,88,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1850,6,90,18,Jana,Zemanová,MUDr.,,31.0,lékařka,Jablonec nad Nisou,563510.0,99.0,780.0,0,66,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1851,6,90,19,Ivan,Novotný,,,53.0,ředitel sklárny,Železný Brod,563871.0,99.0,780.0,0,56,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1852,6,90,20,Ilja,Kulichová,Mgr.,,56.0,taneční pedagog ZUŠ,Bystrá nad Jizerou,577049.0,99.0,780.0,0,49,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1853,6,90,21,Petr,Šikola,,,40.0,manažer obchodu,Jablonec nad Nisou,563510.0,99.0,780.0,0,37,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1854,6,90,22,Alan,Gernert,MUDr.,,42.0,lékař - ortoped,Jilemnice,577197.0,99.0,780.0,0,122,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1855,6,90,23,Hana,Hilleová,,,46.0,ekonomka,Lučany nad Nisou,563692.0,99.0,780.0,0,49,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1856,6,90,24,Helena,Pálová,Mgr. Bc.,,42.0,speciální pedagog,Hejnice,564044.0,99.0,780.0,0,40,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1857,6,90,25,Vladimír,Pecha,,,55.0,podnikatel,Nový Bor,561860.0,99.0,780.0,0,6,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1858,6,90,26,Světlana,Husáková,Mgr. Bc.,,32.0,speciální pedagog,Nové Město pod Smrkem,564265.0,99.0,780.0,0,65,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1859,6,90,27,Jana,Šimková,MUDr.,,53.0,zubní lékařka,Jablonec nad Nisou,563510.0,99.0,780.0,0,41,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1860,6,90,28,Karel,Mňuk,Mgr.,,54.0,podnikatel,Kořenov,563668.0,99.0,780.0,0,17,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1861,6,90,29,Tomáš,Vávra,Ing.,,32.0,manažer finanční skupiny,Jablonec nad Nisou,563510.0,99.0,780.0,0,33,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1862,6,90,30,Jiří,Votoček,,,58.0,"zpěvák, podnikatel",Lučany nad Nisou,563692.0,99.0,780.0,0,16,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1863,6,90,31,Petr,Hemerka,,,48.0,obchodní manažer,Ohrazenice,577359.0,99.0,780.0,0,10,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1864,6,90,32,Josef,Sucharda,Mgr.,,46.0,ředitel Desenská teplárenská,Desná,563552.0,99.0,780.0,0,22,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1865,6,90,33,Miloš,Litera,Ing.,,61.0,ekonom,Jablonec nad Nisou,563510.0,99.0,780.0,0,22,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1866,6,90,34,Jiří,Pecha,,,45.0,podnikatel,Nový Bor,561860.0,99.0,780.0,0,10,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1867,6,90,35,Petr,Jonáš,,,21.0,student,Liberec,563889.0,730.0,780.0,0,22,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1868,6,90,36,Vlasta,Balatková,Mgr.,,54.0,pedagog základní školy,Jablonec nad Nisou,563510.0,99.0,780.0,0,36,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1869,6,90,37,Daniela,Hnídková,Mgr.,,33.0,advokátka,Železný Brod,563871.0,99.0,780.0,0,58,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1870,6,90,38,Jana,Eichlerová,,,49.0,výtvarnice,Chrastava,564117.0,99.0,780.0,0,17,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1871,6,90,39,Marie,Musichová,,,68.0,ekonomka,Jablonec nad Nisou,563510.0,99.0,780.0,0,11,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1872,6,90,40,Robert,Hybner,,,36.0,majitel vlasového studia,Jablonec nad Nisou,563510.0,99.0,780.0,0,16,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1873,6,90,41,Miroslav,Schovanec,PhDr.,,63.0,psycholog,Jablonec nad Nisou,563510.0,99.0,780.0,0,32,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1874,6,90,42,Květoslava,Široká,,,51.0,sociální pracovnice,Chotyně,564109.0,99.0,780.0,0,16,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1875,6,90,43,Jaroslav,Nikodým,Ing.,,60.0,podnikatel,Jablonec nad Nisou,563510.0,99.0,780.0,0,11,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1876,6,90,44,Daniela,Eliášová,,,49.0,konstruktérka,Liberec,563889.0,99.0,780.0,0,18,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1877,6,90,45,Radek,Coufal,,,20.0,kuchař,Jablonec nad Nisou,563510.0,99.0,780.0,0,22,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1878,6,90,46,Dagmar,Sengrová,,,39.0,účetní,Liberec,563889.0,99.0,780.0,0,11,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1879,6,90,47,Jiří,Vajshaitl,,,41.0,malíř pokojů,Liberec,563889.0,99.0,780.0,0,20,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1880,6,90,48,David,Salač,,,20.0,ředitel ATHENOS,Liberec,563889.0,99.0,780.0,0,36,0.0,0.0,0.0,0.0,,4,43,47,Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,Komunistická str.Čech a Moravy,KSČM,1,047,0,0,
1881,6,93,1,Petr,Vyhnal,Bc.,,30.0,IT specialista,Jablonec nad Nisou,563510.0,720.0,720.0,0,191,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
1882,6,93,2,Patrik,Latislav,,DiS.,33.0,IT specialista,Jablonec nad Nisou,563510.0,720.0,720.0,0,116,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
1883,6,93,3,Pavel,Klápště,Ing.,,29.0,IT konzultant,Jablonec nad Nisou,563510.0,720.0,720.0,0,152,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
1884,6,93,4,Ondřej,Kolek,Ing.,Ph.D.,33.0,vědecký a výzkumný pracovník,Pěnčín,563749.0,720.0,720.0,0,194,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
1885,6,93,5,Jan,Köhler,,,32.0,OSVČ,Jablonec nad Nisou,563510.0,720.0,720.0,0,44,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
1886,6,93,6,Vlastimil,Hrach,Ing.,,30.0,OSVČ,Liberec,563889.0,99.0,720.0,0,75,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
1887,6,93,7,Lada,Kožmínová,,,19.0,studentka,Česká Lípa,561380.0,99.0,720.0,0,115,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
1888,6,93,8,Jiří,Štágl,Mgr. Bc.,,43.0,"učitel, OSVČ",Česká Lípa,561380.0,99.0,720.0,0,133,0.0,0.0,0.0,0.0,,4,57,137,Suverenita - Strana zdravého rozumu,Suverenita-Strana zdravého rozumu,Suver.-Strana zdravého rozumu,Suveren.,1,137,0,0,
